,dino_bin
2018080332,1
2018080333,1
2018080334,1
2018080335,1
2018080336,0
2018080337,1
2018080338,1
2018080339,1
2018080340,0
2018080341,0
2018080342,0
2018080343,1
2018080344,0
2018080345,0
2018080346,0
2018080347,0
2018080348,0
201808041,0
201808042,0
201808043,0
201808044,0
201808045,0
201808046,0
201808047,0
201808048,0
201808049,0
2018080410,0
2018080411,0
2018080412,0
2018080413,0
2018080414,1
2018080415,0
2018080416,0
2018080417,1
2018080418,1
2018080419,1
2018080420,0
2018080421,0
2018080422,1
2018080423,0
2018080424,0
2018080425,0
2018080426,0
2018080427,0
2018080428,0
2018080429,0
2018080430,0
2018080431,0
2018080432,0
2018080433,0
2018080434,0
2018080435,0
2018080436,0
2018080437,0
2018080438,0
2018080439,1
2018080440,1
2018080441,0
2018080442,0
2018080443,0
2018080444,1
2018080445,1
2018080446,0
2018080447,0
2018080448,0
201808051,0
201808052,0
201808053,1
201808054,0
201808055,0
201808056,0
201808057,1
201808058,0
201808059,0
2018080510,1
2018080511,1
2018080512,0
2018080513,0
2018080514,1
2018080515,0
2018080516,0
2018080517,0
2018080518,0
2018080519,0
2018080520,0
2018080521,0
2018080522,0
2018080523,0
2018080524,0
2018080525,0
2018080526,0
2018080527,0
2018080528,0
2018080529,0
2018080530,0
2018080531,0
2018080532,0
2018080533,0
2018080534,0
2018080535,0
2018080536,0
2018080537,0
2018080538,0
2018080539,0
2018080540,0
2018080541,0
2018080542,1
2018080543,1
2018080544,1
2018080545,0
2018080546,0
2018080547,0
2018080548,0
201808061,1
201808062,0
201808063,0
201808064,0
201808065,0
201808066,1
201808067,0
201808068,0
201808069,0
2018080610,1
2018080611,0
2018080612,0
2018080613,0
2018080614,0
2018080615,0
2018080616,0
2018080617,1
2018080618,1
2018080619,0
2018080620,0
2018080621,0
2018080622,0
2018080623,0
2018080624,0
2018080625,0
2018080626,0
2018080627,0
2018080628,0
2018080629,0
2018080630,0
2018080631,0
2018080632,0
2018080633,0
2018080634,1
2018080635,1
2018080636,0
2018080637,0
2018080638,0
2018080639,0
2018080640,1
2018080641,1
2018080642,1
2018080643,1
2018080644,0
2018080645,1
2018080646,0
2018080647,0
2018080648,0
201808071,0
201808072,1
201808073,0
201808074,0
201808075,0
201808076,0
201808077,0
201808078,0
201808079,1
2018080710,0
2018080711,1
2018080712,1
2018080713,1
2018080714,0
2018080715,1
2018080716,1
2018080717,1
2018080718,1
2018080719,1
2018080720,0
2018080721,1
2018080722,1
2018080723,1
2018080724,0
2018080725,1
2018080726,1
2018080727,1
2018080728,1
2018080729,1
2018080730,0
2018080731,0
2018080732,0
2018080733,0
2018080734,0
2018080735,1
2018080736,1
2018080737,0
2018080738,1
2018080739,1
2018080740,0
2018080741,0
2018080742,0
2018080743,1
2018080744,0
2018080745,0
2018080746,0
2018080747,0
2018080748,0
201808081,0
201808082,1
201808083,0
201808084,0
201808085,0
201808086,0
201808087,0
201808088,0
201808089,0
2018080810,0
2018080811,1
2018080812,1
2018080813,0
2018080814,0
2018080815,1
2018080816,0
2018080817,0
2018080818,0
2018080819,0
2018080820,0
2018080821,0
2018080822,0
2018080823,0
2018080824,0
2018080825,0
2018080826,0
2018080827,0
2018080828,0
2018080829,0
2018080830,0
2018080831,0
2018080832,0
2018080833,0
2018080834,0
2018080835,0
2018080836,0
2018080837,0
2018080838,0
2018080839,0
2018080840,0
2018080841,0
2018080842,0
2018080843,1
2018080844,0
2018080845,1
2018080846,1
2018080847,0
2018080848,0
201808091,0
201808092,0
201808093,0
201808094,0
201808095,0
201808096,0
201808097,0
201808098,0
201808099,0
2018080910,0
2018080911,0
2018080912,0
2018080913,0
2018080914,1
2018080915,0
2018080916,1
2018080917,1
2018080918,1
2018080919,0
2018080920,0
2018080921,1
2018080922,0
2018080923,0
2018080924,1
2018080925,1
2018080926,1
2018080927,1
2018080928,0
2018080929,0
2018080930,0
2018080931,0
2018080932,0
2018080933,0
2018080934,0
2018080935,0
2018080936,0
2018080937,0
2018080938,0
2018080939,1
2018080940,0
2018080941,0
2018080942,0
2018080943,0
2018080944,0
2018080945,0
2018080946,0
2018080947,0
2018080948,0
201808101,0
201808102,0
201808103,0
201808104,0
201808105,0
201808106,1
201808107,1
201808108,0
201808109,0
2018081010,0
2018081011,1
2018081012,1
2018081013,0
2018081014,0
2018081015,1
2018081016,0
2018081017,0
2018081018,0
2018081019,0
2018081020,0
2018081021,0
2018081022,0
2018081023,0
2018081024,1
2018081025,1
2018081026,1
2018081027,1
2018081028,1
2018081029,1
2018081030,1
2018081031,0
2018081032,0
2018081033,0
2018081034,0
2018081035,0
2018081036,0
2018081037,0
2018081038,0
2018081039,0
2018081040,0
2018081041,1
2018081042,1
2018081043,1
2018081044,0
2018081045,0
2018081046,0
2018081047,0
2018081048,0
201808111,0
201808112,1
201808113,0
201808114,0
201808115,0
201808116,0
201808117,0
201808118,0
201808119,0
2018081110,0
2018081111,0
2018081112,0
2018081113,0
2018081114,0
2018081115,0
2018081116,0
2018081117,0
2018081118,0
2018081119,0
2018081120,0
2018081121,0
2018081122,0
2018081123,0
2018081124,0
2018081125,0
2018081126,0
2018081127,0
2018081128,0
2018081129,0
2018081130,0
2018081131,0
2018081132,0
2018081133,0
2018081134,0
2018081135,0
2018081136,0
2018081137,0
2018081138,0
2018081139,0
2018081140,0
2018081141,0
2018081142,0
2018081143,0
2018081144,0
2018081145,0
2018081146,0
2018081147,0
2018081148,0
201808121,0
201808122,0
201808123,0
201808124,0
201808125,0
201808126,0
201808127,0
201808128,0
201808129,0
2018081210,1
2018081211,0
2018081212,0
2018081213,0
2018081214,1
2018081215,0
2018081216,1
2018081217,0
2018081218,0
2018081219,0
2018081220,0
2018081221,1
2018081222,1
2018081223,0
2018081224,0
2018081225,0
2018081226,1
2018081227,0
2018081228,0
2018081229,0
2018081230,0
2018081231,0
2018081232,0
2018081233,0
2018081234,0
2018081235,0
2018081236,0
2018081237,0
2018081238,0
2018081239,0
2018081240,0
2018081241,0
2018081242,1
2018081243,0
2018081244,0
2018081245,0
2018081246,1
2018081247,0
2018081248,0
201808131,0
201808132,0
201808133,1
201808134,0
201808135,0
201808136,0
201808137,0
201808138,0
201808139,0
2018081310,0
2018081311,1
2018081312,1
2018081313,0
2018081314,0
2018081315,1
2018081316,1
2018081317,0
2018081318,0
2018081319,0
2018081320,0
2018081321,0
2018081322,0
2018081323,0
2018081324,0
2018081325,0
2018081326,0
2018081327,1
2018081328,0
2018081329,0
2018081330,0
2018081331,0
2018081332,0
2018081333,0
2018081334,0
2018081335,1
2018081336,1
2018081337,1
2018081338,1
2018081339,0
2018081340,1
2018081341,1
2018081342,1
2018081343,1
2018081344,0
2018081345,0
2018081346,0
2018081347,0
2018081348,0
201808141,1
201808142,0
201808143,1
201808144,1
201808145,0
201808146,0
201808147,0
201808148,0
201808149,1
2018081410,0
2018081411,1
2018081412,1
2018081413,1
2018081414,1
2018081415,0
2018081416,0
2018081417,1
2018081418,0
2018081419,1
2018081420,0
2018081421,0
2018081422,0
2018081423,0
2018081424,0
2018081425,0
2018081426,0
2018081427,0
2018081428,0
2018081429,0
2018081430,0
2018081431,0
2018081432,0
2018081433,0
2018081434,0
2018081435,0
2018081436,1
2018081437,0
2018081438,0
2018081439,0
2018081440,0
2018081441,1
2018081442,0
2018081443,0
2018081444,0
2018081445,0
2018081446,0
2018081447,0
2018081448,0
201808151,0
201808152,0
201808153,0
201808154,0
201808155,0
201808156,1
201808157,0
201808158,0
201808159,0
2018081510,0
2018081511,0
2018081512,0
2018081513,0
2018081514,1
2018081515,0
2018081516,1
2018081517,1
2018081518,1
2018081519,1
2018081520,0
2018081521,0
2018081522,0
2018081523,0
2018081524,0
2018081525,0
2018081526,0
2018081527,0
2018081528,0
2018081529,0
2018081530,0
2018081531,0
2018081532,0
2018081533,0
2018081534,0
2018081535,0
2018081536,0
2018081537,0
2018081538,0
2018081539,0
2018081540,1
2018081541,1
2018081542,1
2018081543,1
2018081544,0
2018081545,0
2018081546,0
2018081547,0
2018081548,0
201808161,0
201808162,0
201808163,1
201808164,0
201808165,0
201808166,0
201808167,0
201808168,0
201808169,0
2018081610,1
2018081611,0
2018081612,1
2018081613,0
2018081614,0
2018081615,1
2018081616,1
2018081617,1
2018081618,0
2018081619,0
2018081620,0
2018081621,0
2018081622,1
2018081623,0
2018081624,1
2018081625,0
2018081626,1
2018081627,0
2018081628,1
2018081629,1
2018081630,1
2018081631,0
2018081632,0
2018081633,1
2018081634,1
2018081635,1
2018081636,1
2018081637,0
2018081638,0
2018081639,1
2018081640,0
2018081641,0
2018081642,1
2018081643,1
2018081644,0
2018081645,0
2018081646,1
2018081647,0
2018081648,0
201808171,0
201808172,1
201808173,1
201808174,0
201808175,0
201808176,0
201808177,0
201808178,1
201808179,0
2018081710,0
2018081711,0
2018081712,0
2018081713,0
2018081714,0
2018081715,0
2018081716,0
2018081717,0
2018081718,0
2018081719,0
2018081720,0
2018081721,0
2018081722,0
2018081723,0
2018081724,0
2018081725,0
2018081726,0
2018081727,0
2018081728,0
2018081729,0
2018081730,0
2018081731,0
2018081732,0
2018081733,0
2018081734,0
2018081735,0
2018081736,0
2018081737,0
2018081738,0
2018081739,1
2018081740,1
2018081741,1
2018081742,1
2018081743,1
2018081744,0
2018081745,1
2018081746,1
2018081747,1
2018081748,0
201808181,1
201808182,0
201808183,0
201808184,0
201808185,0
201808186,0
201808187,0
201808188,0
201808189,1
2018081810,1
2018081811,0
2018081812,0
2018081813,0
2018081814,1
2018081815,1
2018081816,0
2018081817,0
2018081818,0
2018081819,0
2018081820,0
2018081821,0
2018081822,0
2018081823,0
2018081824,0
2018081825,0
2018081826,0
2018081827,0
2018081828,0
2018081829,0
2018081830,0
2018081831,0
2018081832,0
2018081833,0
2018081834,0
2018081835,0
2018081836,0
2018081837,0
2018081838,0
2018081839,1
2018081840,1
2018081841,1
2018081842,1
2018081843,0
2018081844,1
2018081845,0
2018081846,0
2018081847,0
2018081848,0
201808191,0
201808192,0
201808193,0
201808194,0
201808195,0
201808196,0
201808197,0
201808198,0
201808199,0
2018081910,0
2018081911,0
2018081912,0
2018081913,0
2018081914,1
2018081915,1
2018081916,0
2018081917,0
2018081918,0
2018081919,0
2018081920,0
2018081921,0
2018081922,0
2018081923,0
2018081924,0
2018081925,0
2018081926,0
2018081927,0
2018081928,0
2018081929,0
2018081930,0
2018081931,0
2018081932,0
2018081933,0
2018081934,0
2018081935,0
2018081936,0
2018081937,0
2018081938,0
2018081939,0
2018081940,0
2018081941,1
2018081942,1
2018081943,1
2018081944,1
2018081945,1
2018081946,0
2018081947,1
2018081948,0
201808201,1
201808202,0
201808203,1
201808204,1
201808205,0
201808206,0
201808207,0
201808208,0
201808209,0
2018082010,0
2018082011,1
2018082012,0
2018082013,1
2018082014,1
2018082015,1
2018082016,1
2018082017,1
2018082018,1
2018082019,1
2018082020,0
2018082021,1
2018082022,1
2018082023,1
2018082024,0
2018082025,1
2018082026,1
2018082027,1
2018082028,0
2018082029,0
2018082030,0
2018082031,0
2018082032,0
2018082033,0
2018082034,1
2018082035,1
2018082036,0
2018082037,0
2018082038,0
2018082039,1
2018082040,0
2018082041,0
2018082042,0
2018082043,0
2018082044,0
2018082045,1
2018082046,0
2018082047,0
2018082048,1
201808211,1
201808212,0
201808213,0
201808214,0
201808215,0
201808216,0
201808217,0
201808218,1
201808219,1
2018082110,1
2018082111,1
2018082112,1
2018082113,0
2018082114,0
2018082115,0
2018082116,0
2018082117,0
2018082118,1
2018082119,1
2018082120,0
2018082121,0
2018082122,1
2018082123,0
2018082124,0
2018082125,0
2018082126,0
2018082127,0
2018082128,0
2018082129,0
2018082130,0
2018082131,0
2018082132,1
2018082133,0
2018082134,0
2018082135,0
2018082136,0
2018082137,0
2018082138,0
2018082139,0
2018082140,0
2018082141,1
2018082142,0
2018082143,0
2018082144,0
2018082145,0
2018082146,1
2018082147,0
2018082148,0
201808221,1
201808222,1
201808223,0
201808224,1
201808225,1
201808226,0
201808227,1
201808228,0
201808229,0
2018082210,0
2018082211,0
2018082212,0
2018082213,1
2018082214,0
2018082215,1
2018082216,1
2018082217,1
2018082218,1
2018082219,1
2018082220,0
2018082221,0
2018082222,0
2018082223,0
2018082224,1
2018082225,1
2018082226,0
2018082227,0
2018082228,0
2018082229,0
2018082230,0
2018082231,0
2018082232,0
2018082233,0
2018082234,1
2018082235,0
2018082236,0
2018082237,0
2018082238,0
2018082239,0
2018082240,0
2018082241,1
2018082242,1
2018082243,1
2018082244,0
2018082245,1
2018082246,0
2018082247,1
2018082248,0
201808231,0
201808232,0
201808233,0
201808234,0
201808235,0
201808236,0
201808237,0
201808238,0
201808239,0
2018082310,0
2018082311,0
2018082312,1
2018082313,1
2018082314,1
2018082315,1
2018082316,1
2018082317,0
2018082318,0
2018082319,0
2018082320,0
2018082321,0
2018082322,0
2018082323,0
2018082324,0
2018082325,0
2018082326,1
2018082327,0
2018082328,0
2018082329,0
2018082330,0
2018082331,1
2018082332,0
2018082333,0
2018082334,0
2018082335,0
2018082336,0
2018082337,0
2018082338,0
2018082339,1
2018082340,1
2018082341,1
2018082342,1
2018082343,0
2018082344,0
2018082345,0
2018082346,0
2018082347,1
2018082348,0
201808241,0
201808242,0
201808243,0
201808244,0
201808245,1
201808246,0
201808247,0
201808248,0
201808249,0
2018082410,1
2018082411,0
2018082412,0
2018082413,1
2018082414,0
2018082415,1
2018082416,0
2018082417,0
2018082418,0
2018082419,0
2018082420,0
2018082421,1
2018082422,1
2018082423,1
2018082424,1
2018082425,0
2018082426,1
2018082427,1
2018082428,0
2018082429,1
2018082430,1
2018082431,1
2018082432,1
2018082433,0
2018082434,0
2018082435,0
2018082436,0
2018082437,0
2018082438,0
2018082439,0
2018082440,0
2018082441,0
2018082442,0
2018082443,0
2018082444,0
2018082445,0
2018082446,0
2018082447,0
2018082448,0
201808251,0
201808252,0
201808253,0
201808254,0
201808255,0
201808256,0
201808257,1
201808258,0
201808259,1
2018082510,1
2018082511,0
2018082512,0
2018082513,0
2018082514,1
2018082515,0
2018082516,1
2018082517,0
2018082518,0
2018082519,0
2018082520,0
2018082521,0
2018082522,0
2018082523,0
2018082524,0
2018082525,0
2018082526,0
2018082527,0
2018082528,0
2018082529,0
2018082530,0
2018082531,0
2018082532,0
2018082533,0
2018082534,0
2018082535,0
2018082536,0
2018082537,0
2018082538,1
2018082539,1
2018082540,0
2018082541,0
2018082542,0
2018082543,0
2018082544,0
2018082545,0
2018082546,0
2018082547,0
2018082548,0
201808261,0
201808262,0
201808263,0
201808264,0
201808265,0
201808266,0
201808267,0
201808268,1
201808269,1
2018082610,0
2018082611,0
2018082612,0
2018082613,1
2018082614,1
2018082615,1
2018082616,0
2018082617,0
2018082618,0
2018082619,0
2018082620,0
2018082621,0
2018082622,0
2018082623,0
2018082624,0
2018082625,0
2018082626,0
2018082627,0
2018082628,0
2018082629,0
2018082630,0
2018082631,0
2018082632,0
2018082633,1
2018082634,1
2018082635,1
2018082636,0
2018082637,0
2018082638,0
2018082639,0
2018082640,0
2018082641,0
2018082642,1
2018082643,1
2018082644,0
2018082645,0
2018082646,0
2018082647,0
2018082648,0
201808271,0
201808272,0
201808273,0
201808274,0
201808275,1
201808276,0
201808277,0
201808278,0
201808279,0
2018082710,0
2018082711,0
2018082712,0
2018082713,0
2018082714,0
2018082715,1
2018082716,0
2018082717,0
2018082718,0
2018082719,0
2018082720,0
2018082721,0
2018082722,0
2018082723,1
2018082724,0
2018082725,0
2018082726,0
2018082727,0
2018082728,0
2018082729,0
2018082730,0
2018082731,0
2018082732,0
2018082733,1
2018082734,1
2018082735,1
2018082736,1
2018082737,0
2018082738,0
2018082739,0
2018082740,0
2018082741,0
2018082742,0
2018082743,0
2018082744,0
2018082745,0
2018082746,1
2018082747,1
2018082748,1
201808281,0
201808282,0
201808283,0
201808284,0
201808285,1
201808286,0
201808287,1
201808288,0
201808289,0
2018082810,1
2018082811,0
2018082812,0
2018082813,0
2018082814,0
2018082815,0
2018082816,0
2018082817,0
2018082818,0
2018082819,0
2018082820,0
2018082821,0
2018082822,0
2018082823,0
2018082824,0
2018082825,0
2018082826,0
2018082827,0
2018082828,0
2018082829,0
2018082830,0
2018082831,1
2018082832,1
2018082833,0
2018082834,0
2018082835,0
2018082836,0
2018082837,1
2018082838,0
2018082839,0
2018082840,1
2018082841,0
2018082842,0
2018082843,1
2018082844,0
2018082845,0
2018082846,0
2018082847,0
2018082848,1
201808291,1
201808292,1
201808293,0
201808294,0
201808295,0
201808296,0
201808297,1
201808298,0
201808299,0
2018082910,0
2018082911,0
2018082912,0
2018082913,0
2018082914,0
2018082915,1
2018082916,1
2018082917,1
2018082918,1
2018082919,1
2018082920,1
2018082921,1
2018082922,1
2018082923,1
2018082924,1
2018082925,1
2018082926,1
2018082927,1
2018082928,1
2018082929,0
2018082930,0
2018082931,0
2018082932,0
2018082933,0
2018082934,0
2018082935,0
2018082936,0
2018082937,0
2018082938,0
2018082939,0
2018082940,1
2018082941,1
2018082942,0
2018082943,1
2018082944,1
2018082945,1
2018082946,0
2018082947,0
2018082948,0
201808301,0
201808302,0
201808303,1
201808304,0
201808305,0
201808306,0
201808307,0
201808308,0
201808309,0
2018083010,0
2018083011,1
2018083012,1
2018083013,0
2018083014,0
2018083015,1
2018083016,1
2018083017,1
2018083018,0
2018083019,0
2018083020,0
2018083021,0
2018083022,0
2018083023,0
2018083024,0
2018083025,0
2018083026,0
2018083027,0
2018083028,0
2018083029,0
2018083030,0
2018083031,0
2018083032,0
2018083033,0
2018083034,1
2018083035,1
2018083036,0
2018083037,1
2018083038,1
2018083039,1
2018083040,1
2018083041,1
2018083042,1
2018083043,1
2018083044,0
2018083045,1
2018083046,1
2018083047,1
2018083048,1
201808311,0
201808312,0
201808313,0
201808314,0
201808315,0
201808316,0
201808317,0
201808318,0
201808319,0
2018083110,0
2018083111,1
2018083112,0
2018083113,1
2018083114,1
2018083115,0
2018083116,0
2018083117,1
2018083118,1
2018083119,0
2018083120,0
2018083121,0
2018083122,0
2018083123,0
2018083124,0
2018083125,0
2018083126,0
2018083127,0
2018083128,1
2018083129,1
2018083130,0
2018083131,1
2018083132,1
2018083133,0
2018083134,0
2018083135,1
2018083136,0
2018083137,0
2018083138,1
2018083139,1
2018083140,0
2018083141,1
2018083142,1
2018083143,1
2018083144,0
2018083145,0
2018083146,1
2018083147,0
2018083148,0
201809011,1
201809012,0
201809013,0
201809014,0
201809015,0
201809016,0
201809017,0
201809018,1
201809019,1
2018090110,0
2018090111,0
2018090112,1
2018090113,0
2018090114,1
2018090115,0
2018090116,0
2018090117,0
2018090118,1
2018090119,0
2018090120,0
2018090121,0
2018090122,0
2018090123,0
2018090124,0
2018090125,0
2018090126,0
2018090127,0
2018090128,0
2018090129,0
2018090130,0
2018090131,0
2018090132,0
2018090133,0
2018090134,0
2018090135,0
2018090136,1
2018090137,1
2018090138,1
2018090139,0
2018090140,0
2018090141,1
2018090142,0
2018090143,0
2018090144,1
2018090145,1
2018090146,0
2018090147,1
2018090148,0
201809021,0
201809022,0
201809023,0
201809024,0
201809025,0
201809026,0
201809027,1
201809028,0
201809029,0
2018090210,0
2018090211,0
2018090212,0
2018090213,1
2018090214,1
2018090215,0
2018090216,0
2018090217,0
2018090218,0
2018090219,0
2018090220,0
2018090221,0
2018090222,0
2018090223,0
2018090224,0
2018090225,0
2018090226,0
2018090227,0
2018090228,0
2018090229,0
2018090230,0
2018090231,0
2018090232,0
2018090233,0
2018090234,0
2018090235,0
2018090236,1
2018090237,0
2018090238,1
2018090239,0
2018090240,1
2018090241,1
2018090242,1
2018090243,1
2018090244,1
2018090245,1
2018090246,0
2018090247,1
2018090248,1
201809031,1
201809032,0
