,Offers
2018100420,140.0
2018100421,100.0
2018100422,100.0
2018100423,97.5
2018100424,94.5
2018100425,100.0
2018100426,94.5
2018100427,94.5
2018100428,96.5
2018100429,96.5
2018100430,100.0
2018100431,100.0
2018100432,100.0
2018100433,100.0
2018100434,100.0
2018100435,100.0
2018100436,115.0
2018100437,100.0
2018100438,100.0
2018100439,100.0
2018100440,100.0
2018100441,100.0
2018100442,100.0
2018100443,139.0
2018100444,86.0
2018100445,115.0
2018100446,97.0
2018100447,97.0
2018100448,96.0
2018100501,200.0
2018100502,180.0
2018100503,96.0
2018100504,200.0
2018100505,96.0
2018100506,96.0
2018100507,96.0
2018100508,96.0
2018100509,96.0
2018100510,180.0
2018100511,96.0
2018100512,180.0
2018100513,145.0
2018100514,139.0
2018100515,98.0
2018100516,129.0
2018100517,122.93
2018100518,122.93
2018100519,122.93
2018100520,122.93
2018100521,122.93
2018100522,94.95
2018100523,150.0
2018100524,122.93
2018100525,122.93
2018100526,98.0
2018100527,100.0
2018100528,150.0
2018100529,129.0
2018100530,150.0
2018100531,129.0
2018100532,115.0
2018100533,145.0
2018100534,116.7
2018100535,116.7
2018100536,116.7
2018100537,116.7
2018100538,130.0
2018100539,185.0
2018100540,185.0
2018100541,350.0
2018100542,129.0
2018100543,116.7
2018100544,116.7
2018100545,85.0
2018100546,100.0
2018100547,94.0
2018100548,86.0
2018100601,86.0
2018100602,86.0
2018100603,85.0
2018100604,85.0
2018100605,85.0
2018100606,85.0
2018100607,80.5
2018100608,80.5
2018100609,80.5
2018100610,80.5
2018100611,80.5
2018100612,82.5
2018100613,82.5
2018100614,80.5
2018100615,84.75
2018100616,98.0
2018100617,98.0
2018100618,115.0
2018100619,98.0
2018100620,98.0
2018100621,98.0
2018100622,96.9
2018100623,97.5
2018100624,97.5
2018100625,97.5
2018100626,84.75
2018100627,84.75
2018100628,80.0
2018100629,55.0
2018100630,
2018100631,75.0
2018100632,75.0
2018100633,96.9
2018100634,115.0
2018100635,115.0
2018100636,98.0
2018100637,98.0
2018100638,220.0
2018100639,220.0
2018100640,220.0
2018100641,98.0
2018100642,98.0
2018100643,98.0
2018100644,98.0
2018100645,97.0
2018100646,97.0
2018100647,97.0
2018100648,95.0
2018100701,95.0
2018100702,95.0
2018100703,95.0
2018100704,260.0
2018100705,95.0
2018100706,95.0
2018100707,95.0
2018100708,95.0
2018100709,95.0
2018100710,95.0
2018100711,95.0
2018100712,95.0
2018100713,200.0
2018100714,100.0
2018100715,100.0
2018100716,90.0
2018100717,90.0
2018100718,98.0
2018100719,98.0
2018100720,98.0
2018100721,98.0
2018100722,85.0
2018100723,98.0
2018100724,85.0
2018100725,85.0
2018100726,85.0
2018100727,88.0
2018100728,88.0
2018100729,115.0
2018100730,115.0
2018100731,115.0
2018100732,150.0
2018100733,150.0
2018100734,149.0
2018100735,149.0
2018100736,149.0
2018100737,185.0
2018100738,185.0
2018100739,220.0
2018100740,149.0
2018100741,140.0
2018100742,112.0
2018100743,140.0
2018100744,110.5
2018100745,140.0
2018100746,109.0
2018100747,109.0
2018100748,109.0
2018100801,100.75
2018100802,100.75
2018100803,92.0
2018100804,92.0
2018100805,97.0
2018100806,97.0
2018100807,97.0
2018100808,92.0
2018100809,92.0
2018100810,92.0
2018100811,99.0
2018100812,140.0
2018100813,260.0
2018100814,105.0
2018100815,139.0
2018100816,139.0
2018100817,105.0
2018100818,105.0
2018100819,140.0
2018100820,140.0
2018100821,105.0
2018100822,115.0
2018100823,115.0
2018100824,100.0
2018100825,100.0
2018100826,94.5
2018100827,100.0
2018100828,115.0
2018100829,107.0
2018100830,103.0
2018100831,244.84
2018100832,140.0
2018100833,140.0
2018100834,106.0
2018100835,106.0
2018100836,140.0
2018100837,139.0
2018100838,185.0
2018100839,185.0
2018100840,185.0
2018100841,120.0
2018100842,115.0
2018100843,115.0
2018100844,97.0
2018100845,98.0
2018100846,120.0
2018100847,98.0
2018100848,98.0
2018100901,200.0
2018100902,95.0
2018100903,95.0
2018100904,200.0
2018100905,96.0
2018100906,96.0
2018100907,96.0
2018100908,98.0
2018100909,98.0
2018100910,98.0
2018100911,105.0
2018100912,110.0
2018100913,165.0
2018100914,180.0
2018100915,180.0
2018100916,180.0
2018100917,180.0
2018100918,180.0
2018100919,120.0
2018100920,107.0
2018100921,105.0
2018100922,115.0
2018100923,100.0
2018100924,99.99
2018100925,92.5
2018100926,92.5
2018100927,92.5
2018100928,115.0
2018100929,114.9
2018100930,120.0
2018100931,357.75938
2018100932,142.0
2018100933,142.0
2018100934,142.0
2018100935,142.0
2018100936,142.0
2018100937,142.0
2018100938,154.8
2018100939,154.8
2018100940,142.0
2018100941,116.95
2018100942,116.95
2018100943,116.95
2018100944,97.0
2018100945,124.93
2018100946,98.0
2018100947,98.0
2018100948,90.0
2018101001,90.0
2018101002,90.0
2018101003,90.0
2018101004,90.0
2018101005,90.0
2018101006,90.0
2018101007,100.0
2018101008,100.0
2018101009,100.0
2018101010,95.0
2018101011,200.0
2018101012,240.0
2018101013,145.0
2018101014,140.0
2018101015,124.93
2018101016,124.93
2018101017,220.0
2018101018,185.0
2018101019,107.0
2018101020,107.0
2018101021,115.0
2018101022,139.0
2018101023,90.0
2018101024,90.0
2018101025,90.0
2018101026,100.0
2018101027,100.0
2018101028,90.0
2018101029,90.0
2018101030,97.0
2018101031,97.0
2018101032,95.0
2018101033,115.0
2018101034,97.0
2018101035,97.0
2018101036,139.0
2018101037,139.0
2018101038,101.95
2018101039,115.0
2018101040,100.0
2018101041,115.0
2018101042,100.0
2018101043,120.0
2018101044,96.95
2018101045,100.0
2018101046,97.0
2018101047,95.0
2018101048,95.0
2018101101,96.0
2018101102,95.0
2018101103,95.0
2018101104,95.0
2018101105,180.0
2018101106,95.0
2018101107,95.0
2018101108,95.0
2018101109,95.0
2018101110,115.0
2018101111,180.0
2018101112,115.0
2018101113,145.0
2018101114,140.0
2018101115,140.0
2018101116,115.0
2018101117,115.0
2018101118,115.0
2018101119,115.0
2018101120,115.0
2018101121,115.0
2018101122,115.0
2018101123,115.0
2018101124,115.0
2018101125,115.0
2018101126,115.0
2018101127,97.0
2018101128,92.5
2018101129,119.85
2018101130,119.85
2018101131,235.91513
2018101132,119.85
2018101133,139.0
2018101134,139.0
2018101135,139.0
2018101136,220.0
2018101137,180.0
2018101138,265.0
2018101139,265.0
2018101140,265.0
2018101141,265.0
2018101142,165.0
2018101143,132.5
2018101144,132.5
2018101145,106.0
2018101146,106.0
2018101147,124.93
2018101148,97.0
2018101201,96.0
2018101202,97.0
2018101203,96.0
2018101204,96.0
2018101205,96.0
2018101206,96.0
2018101207,96.0
2018101208,96.0
2018101209,96.0
2018101210,96.0
2018101211,115.0
2018101212,115.0
2018101213,108.0
2018101214,108.0
2018101215,108.0
2018101216,108.0
2018101217,108.0
2018101218,108.0
2018101219,108.0
2018101220,108.0
2018101221,108.0
2018101222,95.0
2018101223,98.0
2018101224,128.95
2018101225,96.5
2018101226,96.5
2018101227,96.9
2018101228,96.9
2018101229,100.0
2018101230,96.5
2018101231,97.0
2018101232,97.0
2018101233,139.0
2018101234,128.95
2018101235,128.95
2018101236,100.0
2018101237,100.0
2018101238,98.0
2018101239,98.0
2018101240,98.0
2018101241,220.0
2018101242,100.0
2018101243,125.0
2018101244,115.0
2018101245,100.0
2018101246,115.0
2018101247,98.0
2018101248,93.0
2018101301,110.0
2018101302,93.0
2018101303,93.0
2018101304,200.0
2018101305,200.0
2018101306,200.0
2018101307,93.0
2018101308,200.0
2018101309,200.0
2018101310,200.0
2018101311,93.0
2018101312,93.0
2018101313,200.0
2018101314,98.0
2018101315,93.0
2018101316,98.0
2018101317,98.0
2018101318,100.0
2018101319,100.0
2018101320,99.95
2018101321,99.95
2018101322,99.95
2018101323,99.95
2018101324,99.95
2018101325,99.95
2018101326,99.95
2018101327,99.95
2018101328,99.95
2018101329,95.0
2018101330,90.5
2018101331,98.0
2018101332,120.0
2018101333,92.39
2018101334,139.0
2018101335,139.0
2018101336,98.0
2018101337,98.0
2018101338,96.0
2018101339,96.0
2018101340,115.0
2018101341,115.0
2018101342,115.0
2018101343,115.0
2018101344,90.5
2018101345,115.0
2018101346,115.0
2018101347,120.0
2018101348,96.0
2018101401,96.0
2018101402,120.0
2018101403,96.0
2018101404,200.0
2018101405,96.0
2018101406,200.0
2018101407,200.0
2018101408,200.0
2018101409,200.0
2018101410,200.0
2018101411,97.0
2018101412,97.0
2018101413,96.5
2018101414,96.0
2018101415,97.0
2018101416,100.0
2018101417,100.0
2018101418,105.0
2018101419,110.0
2018101420,105.0
2018101421,175.0
2018101422,175.0
2018101423,158.0
2018101424,158.0
2018101425,112.0
2018101426,100.0
2018101427,106.0
2018101428,106.0
2018101429,113.75
2018101430,113.75
2018101431,113.75
2018101432,113.75
2018101433,113.75
2018101434,113.75
2018101435,113.75
2018101436,113.75
2018101437,220.0
2018101438,185.0
2018101439,113.75
2018101440,115.0
2018101441,113.75
2018101442,96.9
2018101443,96.9
2018101444,109.95
2018101445,96.9
2018101446,96.9
2018101447,83.5
2018101448,83.5
2018101501,83.5
2018101502,83.5
2018101503,95.0
2018101504,95.0
2018101505,95.0
2018101506,95.0
2018101507,83.5
2018101508,83.5
2018101509,83.5
2018101510,200.0
2018101511,200.0
2018101512,200.0
2018101513,145.0
2018101514,100.75
2018101515,115.0
2018101516,109.95
2018101517,109.95
2018101518,109.95
2018101519,97.0
2018101520,109.95
2018101521,109.95
2018101522,109.95
2018101523,110.0
2018101524,108.0
2018101525,108.0
2018101526,108.0
2018101527,108.0
2018101528,108.0
2018101529,108.0
2018101530,140.0
2018101531,157.0
2018101532,157.0
2018101533,157.0
2018101534,157.0
2018101535,157.0
2018101536,157.0
2018101537,220.0
2018101538,157.0
2018101539,157.0
2018101540,157.0
2018101541,157.0
2018101542,157.0
2018101543,157.0
2018101544,118.93
2018101545,98.0
2018101546,98.0
2018101547,98.0
2018101548,90.0
2018101601,90.0
2018101602,90.0
2018101603,90.0
2018101604,90.0
2018101605,90.0
2018101606,90.0
2018101607,90.0
2018101608,90.0
2018101609,90.0
2018101610,90.0
2018101611,105.0
2018101612,240.0
2018101613,145.0
2018101614,140.0
2018101615,180.0
2018101616,180.0
2018101617,180.0
2018101618,180.0
2018101619,180.0
2018101620,139.0
2018101621,139.0
2018101622,94.25
2018101623,94.25
2018101624,94.25
2018101625,94.25
2018101626,94.25
2018101627,89.0
2018101628,115.0
2018101629,115.0
2018101630,100.0
2018101631,150.0
2018101632,150.0
2018101633,140.0
2018101634,109.0
2018101635,140.0
2018101636,140.0
2018101637,140.0
2018101638,140.0
2018101639,114.0
2018101640,105.0
2018101641,140.0
2018101642,115.0
2018101643,140.0
2018101644,98.0
2018101645,140.0
2018101646,140.0
2018101647,200.0
2018101648,200.0
2018101701,75.5
2018101702,75.5
2018101703,75.5
2018101704,75.5
2018101705,75.5
2018101706,200.0
2018101707,75.5
2018101708,75.5
2018101709,84.0
2018101710,84.0
2018101711,200.0
2018101712,240.0
2018101713,145.0
2018101714,78.0
2018101715,115.0
2018101716,100.0
2018101717,116.93
2018101718,139.0
2018101719,139.0
2018101720,116.93
2018101721,116.93
2018101722,100.0
2018101723,100.0
2018101724,100.0
2018101725,94.5
2018101726,100.0
2018101727,90.0
2018101728,100.0
2018101729,115.0
2018101730,115.0
2018101731,115.0
2018101732,90.0
2018101733,100.0
2018101734,120.0
2018101735,120.0
2018101736,120.0
2018101737,104.67012
2018101738,104.67012
2018101739,97.0
2018101740,94.0
2018101741,100.0
2018101742,94.0
2018101743,97.0
2018101744,100.0
2018101745,98.0
2018101746,100.0
2018101747,85.0
2018101748,85.0
2018101801,85.0
2018101802,85.0
2018101803,83.0
2018101804,89.0
2018101805,89.0
2018101806,83.0
2018101807,79.0
2018101808,80.0
2018101809,80.0
2018101810,80.0
2018101811,180.0
2018101812,240.0
2018101813,145.0
2018101814,96.45
2018101815,97.0
2018101816,140.0
2018101817,100.0
2018101818,100.0
2018101819,98.0
2018101820,94.0
2018101821,94.0
2018101822,75.0
2018101823,75.0
2018101824,75.0
2018101825,75.0
2018101826,75.0
2018101827,75.0
2018101828,75.0
2018101829,75.0
2018101830,100.0
2018101831,100.0
2018101832,75.0
2018101833,75.0
2018101834,110.0
2018101835,115.0
2018101836,143.0
2018101837,143.0
2018101838,143.0
2018101839,143.0
2018101840,143.0
2018101841,143.0
2018101842,143.0
2018101843,103.0
2018101844,103.0
2018101845,100.0
2018101846,92.0
2018101847,97.0
2018101848,100.0
2018101901,97.0
2018101902,92.0
2018101903,92.0
2018101904,92.0
2018101905,92.0
2018101906,92.0
2018101907,92.0
2018101908,92.0
2018101909,92.0
2018101910,180.0
2018101911,180.0
2018101912,79.0
2018101913,145.0
2018101914,97.0
2018101915,143.0
2018101916,143.0
2018101917,143.0
2018101918,143.0
2018101919,143.0
2018101920,139.0
2018101921,139.0
2018101922,98.0
2018101923,
2018101924,
2018101925,63.95
2018101926,75.0
2018101927,98.0
2018101928,76.0
2018101929,150.0
2018101930,150.0
2018101931,150.0
2018101932,111.95
2018101933,111.95
2018101934,111.95
2018101935,111.95
2018101936,111.95
2018101937,115.0
2018101938,140.0
2018101939,140.0
2018101940,140.0
2018101941,220.0
2018101942,111.95
2018101943,107.0
2018101944,95.0
2018101945,96.5
2018101946,96.5
2018101947,98.0
2018101948,96.5
2018102001,96.5
2018102002,200.0
2018102003,200.0
2018102004,114.0
2018102005,95.0
2018102006,95.0
2018102007,95.0
2018102008,95.0
2018102009,95.0
2018102010,96.5
2018102011,100.0
2018102012,95.0
2018102013,200.0
2018102014,98.0
2018102015,100.0
2018102016,95.0
2018102017,95.0
2018102018,95.0
2018102019,95.0
2018102020,95.0
2018102021,95.0
2018102022,95.0
2018102023,95.0
2018102024,95.0
2018102025,95.0
2018102026,95.0
2018102027,95.0
2018102028,95.0
2018102029,82.5
2018102030,100.0
2018102031,139.0
2018102032,139.0
2018102033,140.0
2018102034,140.0
2018102035,114.0
2018102036,114.0
2018102037,115.0
2018102038,115.0
2018102039,114.0
2018102040,114.0
2018102041,110.0
2018102042,140.0
2018102043,140.0
2018102044,114.0
2018102045,100.0
2018102046,100.0
2018102047,92.0
2018102048,92.0
2018102101,92.0
2018102102,114.0
2018102103,92.0
2018102104,92.0
2018102105,92.0
2018102106,92.0
2018102107,92.0
2018102108,92.0
2018102109,92.0
2018102110,92.0
2018102111,92.0
2018102112,92.0
2018102113,92.0
2018102114,96.0
2018102115,100.0
2018102116,92.0
2018102117,92.0
2018102118,92.0
2018102119,100.0
2018102120,92.0
2018102121,98.5
2018102122,115.0
2018102123,98.5
2018102124,114.0
2018102125,100.0
2018102126,92.0
2018102127,95.85
2018102128,100.0
2018102129,115.0
2018102130,100.0
2018102131,150.0
2018102132,115.0
2018102133,99.0
2018102134,99.0
2018102135,110.0
2018102136,115.0
2018102137,115.0
2018102138,115.0
2018102139,114.0
2018102140,185.0
2018102141,114.0
2018102142,114.0
2018102143,114.0
2018102144,100.0
2018102145,114.0
2018102146,110.0
2018102147,120.0
2018102148,97.5
2018102201,95.0
2018102202,220.0
2018102203,95.0
2018102204,95.0
2018102205,95.0
2018102206,95.0
2018102207,95.0
2018102208,95.0
2018102209,95.0
2018102210,114.0
2018102211,114.0
2018102212,100.0
2018102213,145.0
2018102214,97.0
2018102215,140.0
2018102216,140.0
2018102217,114.0
2018102218,140.0
2018102219,140.0
2018102220,115.0
2018102221,80.5
2018102222,114.0
2018102223,114.0
2018102224,100.0
2018102225,100.0
2018102226,100.0
2018102227,115.0
2018102228,115.0
2018102229,
2018102230,91.95
2018102231,91.95
2018102232,115.0
2018102233,100.0
2018102234,115.0
2018102235,100.0
2018102236,185.0
2018102237,185.0
2018102238,126.0
2018102239,140.0
2018102240,185.0
2018102241,140.0
2018102242,99.0
2018102243,100.0
2018102244,86.5
2018102245,86.5
2018102246,115.0
2018102247,98.0
2018102248,97.5
2018102301,97.5
2018102302,97.5
2018102303,97.5
2018102304,145.0
2018102305,145.0
2018102306,145.0
2018102307,145.0
2018102308,145.0
2018102309,145.0
2018102310,145.0
2018102311,145.0
2018102312,145.0
2018102313,115.0
2018102314,115.0
2018102315,100.0
2018102316,98.0
2018102317,100.0
2018102318,100.0
2018102319,100.0
2018102320,98.0
2018102321,96.5
2018102322,100.0
2018102323,95.0
2018102324,140.0
2018102325,140.0
2018102326,140.0
2018102327,140.0
2018102328,120.0
2018102329,120.0
2018102330,110.0
2018102331,244.84615
2018102332,100.0
2018102333,99.0
2018102334,139.0
2018102335,139.0
2018102336,185.0
2018102337,157.0
2018102338,157.0
2018102339,157.0
2018102340,157.0
2018102341,125.0
2018102342,99.0
2018102343,115.0
2018102344,100.0
2018102345,115.0
2018102346,98.0
2018102347,120.0
2018102348,140.0
2018102401,180.0
2018102402,140.0
2018102403,180.0
2018102404,180.0
2018102405,140.0
2018102406,140.0
2018102407,180.0
2018102408,140.0
2018102409,140.0
2018102410,140.0
2018102411,180.0
2018102412,260.0
2018102413,145.0
2018102414,95.0
2018102415,87.95
2018102416,98.0
2018102417,98.0
2018102418,87.95
2018102419,98.0
2018102420,87.95
2018102421,96.5
2018102422,96.5
2018102423,96.5
2018102424,95.0
2018102425,95.0
2018102426,96.5
2018102427,115.0
2018102428,100.0
2018102429,115.0
2018102430,125.0
2018102431,125.0
2018102432,125.0
2018102433,220.0
2018102434,139.0
2018102435,220.0
2018102436,220.0
2018102437,130.0
2018102438,130.0
2018102439,130.0
2018102440,140.0
2018102441,140.0
2018102442,130.0
2018102443,130.0
2018102444,95.0
2018102445,90.0
2018102446,95.0
2018102447,95.0
2018102448,90.0
2018102501,90.0
2018102502,90.0
2018102503,90.0
2018102504,90.0
2018102505,90.0
2018102506,90.0
2018102507,90.0
2018102508,90.0
2018102509,90.0
2018102510,90.0
2018102511,99.0
2018102512,180.0
2018102513,145.0
2018102514,95.0
2018102515,140.0
2018102516,115.0
2018102517,115.0
2018102518,95.0
2018102519,95.0
2018102520,115.0
2018102521,116.0
2018102522,116.0
2018102523,115.0
2018102524,115.0
2018102525,80.0
2018102526,95.0
2018102527,115.0
2018102528,115.0
2018102529,110.0
2018102530,110.0
2018102531,115.0
2018102532,110.0
2018102533,140.0
2018102534,140.0
2018102535,140.0
2018102536,140.0
2018102537,140.0
2018102538,140.0
2018102539,140.0
2018102540,140.0
2018102541,140.0
2018102542,98.0
2018102543,97.27
2018102544,97.27
2018102545,97.27
2018102546,94.5
2018102547,90.0
2018102548,90.0
2018102601,90.0
2018102602,90.0
2018102603,95.0
2018102604,90.0
2018102605,90.0
2018102606,90.0
2018102607,90.0
2018102608,90.0
2018102609,90.0
2018102610,90.0
2018102611,90.0
2018102612,105.0
2018102613,109.0
2018102614,109.0
2018102615,109.0
2018102616,109.0
2018102617,109.0
2018102618,109.0
2018102619,185.0
2018102620,109.0
2018102621,109.0
2018102622,102.0
2018102623,102.0
2018102624,102.0
2018102625,102.0
2018102626,100.0
2018102627,78.5
2018102628,94.5
2018102629,94.5
2018102630,97.0
2018102631,115.0
2018102632,112.5
2018102633,112.5
2018102634,112.5
2018102635,112.5
2018102636,115.0
2018102637,112.5
2018102638,112.5
2018102639,112.5
2018102640,112.5
2018102641,112.5
2018102642,109.01
2018102643,109.01
2018102644,98.0
2018102645,94.5
2018102646,100.0
2018102647,98.0
2018102648,93.0
2018102701,94.5
2018102702,93.0
2018102703,93.0
2018102704,94.5
2018102705,93.0
2018102706,145.0
2018102707,145.0
2018102708,145.0
2018102709,145.0
2018102710,145.0
2018102711,145.0
2018102712,145.0
2018102713,220.0
2018102714,98.5
2018102715,98.5
2018102716,98.5
2018102717,98.5
2018102718,98.5
2018102719,97.9
2018102720,94.5
2018102721,94.5
2018102722,97.9
2018102723,100.0
2018102724,115.0
2018102725,100.0
2018102726,94.5
2018102727,94.5
2018102728,97.9
2018102729,115.0
2018102730,98.5
2018102731,100.0
2018102732,139.0
2018102733,104.91003
2018102734,104.91003
2018102735,98.0
2018102736,185.0
2018102737,98.0
2018102738,105.0
2018102739,185.0
2018102740,97.0
2018102741,97.0
2018102742,115.0
2018102743,140.0
2018102744,84.95
2018102745,98.0
2018102746,125.0
2018102747,200.0
2018102748,90.0
2018102801,180.0
