,Bids
2018060112,-150.0
2018060113,-2.0
2018060114,-50.0
2018060115,-50.0
2018060116,34.5
2018060117,34.5
2018060118,36.0
2018060119,36.0
2018060120,36.0
2018060121,36.0
2018060122,36.0
2018060123,36.0
2018060124,36.0
2018060125,36.0
2018060126,36.0
2018060127,36.0
2018060128,36.0
2018060129,36.0
2018060130,-50.0
2018060131,-50.0
2018060132,23.5
2018060133,23.5
2018060134,36.0
2018060135,36.0
2018060136,36.0
2018060137,36.0
2018060138,36.0
2018060139,36.0
2018060140,36.0
2018060141,36.0
2018060142,-50.0
2018060143,-50.0
2018060144,36.0
2018060145,36.0
2018060146,-50.0
2018060147,31.76
2018060148,31.76
2018060201,14.56
2018060202,14.56
2018060203,14.56
2018060204,14.56
2018060205,14.56
2018060206,14.56
2018060207,14.56
2018060208,14.56
2018060209,14.56
2018060210,14.56
2018060211,14.56
2018060212,-18.99
2018060213,14.56
2018060214,14.56
2018060215,9.0
2018060216,9.0
2018060217,9.0
2018060218,-50.0
2018060219,18.65
2018060220,-50.0
2018060221,18.65
2018060222,-50.0
2018060223,-50.0
2018060224,18.65
2018060225,-50.0
2018060226,18.65
2018060227,18.65
2018060228,18.65
2018060229,-50.0
2018060230,18.65
2018060231,-50.0
2018060232,18.65
2018060233,-2.0
2018060234,-2.0
2018060235,36.0
2018060236,0.0
2018060237,0.0
2018060238,0.0
2018060239,0.0
2018060240,36.0
2018060241,36.0
2018060242,36.0
2018060243,36.0
2018060244,36.0
2018060245,36.0
2018060246,9.0
2018060247,-5.0
2018060248,-5.0
2018060301,-5.0
2018060302,-30.0
2018060303,-30.0
2018060304,-5.0
2018060305,-18.99
2018060306,-18.99
2018060307,-5.0
2018060308,-5.0
2018060309,-5.0
2018060310,-5.0
2018060311,-5.0
2018060312,-5.0
2018060313,-5.0
2018060314,-150.0
2018060315,-5.0
2018060316,-5.0
2018060317,-5.0
2018060318,-5.0
2018060319,-50.0
2018060320,-5.0
2018060321,-5.0
2018060322,-5.0
2018060323,-5.0
2018060324,-5.0
2018060325,-5.0
2018060326,-5.0
2018060327,-5.0
2018060328,-5.0
2018060329,12.18
2018060330,-18.99
2018060331,-18.99
2018060332,-18.99
2018060333,36.0
2018060334,36.0
2018060335,36.0
2018060336,36.0
2018060337,36.0
2018060338,36.0
2018060339,36.0
2018060340,36.0
2018060341,36.0
2018060342,0.0
2018060343,0.0
2018060344,36.0
2018060345,36.0
2018060346,-50.0
2018060347,-7.0
2018060348,-7.0
2018060401,-7.0
2018060402,-7.0
2018060403,-7.0
2018060404,-7.0
2018060405,-7.0
2018060406,-7.0
2018060407,-7.0
2018060408,-7.0
2018060409,-7.0
2018060410,-7.0
2018060411,-7.0
2018060412,-7.0
2018060413,23.5
2018060414,23.5
2018060415,36.0
2018060416,36.0
2018060417,36.0
2018060418,36.0
2018060419,36.0
2018060420,36.0
2018060421,36.0
2018060422,36.0
2018060423,36.0
2018060424,36.0
2018060425,36.0
2018060426,36.0
2018060427,36.0
2018060428,0.0
2018060429,36.0
2018060430,23.5
2018060431,23.5
2018060432,36.0
2018060433,-18.99
2018060434,36.0
2018060435,0.0
2018060436,0.0
2018060437,36.0
2018060438,36.0
2018060439,36.0
2018060440,36.0
2018060441,36.0
2018060442,0.0
2018060443,-50.0
2018060444,36.0
2018060445,36.0
2018060446,0.0
2018060447,-6.0
2018060448,-6.0
2018060501,-18.99
2018060502,-18.99
2018060503,-6.0
2018060504,-6.0
2018060505,-6.0
2018060506,-6.0
2018060507,-6.0
2018060508,-6.0
2018060509,-6.0
2018060510,-6.0
2018060511,-6.0
2018060512,-6.0
2018060513,-6.0
2018060514,-6.0
2018060515,36.0
2018060516,36.0
2018060517,36.0
2018060518,36.0
2018060519,36.0
2018060520,36.0
2018060521,36.0
2018060522,36.0
2018060523,36.0
2018060524,36.0
2018060525,36.0
2018060526,36.0
2018060527,36.0
2018060528,36.0
2018060529,36.0
2018060530,36.0
2018060531,36.0
2018060532,36.0
2018060533,36.0
2018060534,36.0
2018060535,36.0
2018060536,36.0
2018060537,36.0
2018060538,36.0
2018060539,36.0
2018060540,36.0
2018060541,11.0
2018060542,-50.0
2018060543,-50.0
2018060544,36.0
2018060545,36.0
2018060546,36.0
2018060547,36.0
2018060548,5.0
2018060601,-6.5
2018060602,-6.5
2018060603,-6.5
2018060604,-6.5
2018060605,-6.5
2018060606,-6.5
2018060607,-6.5
2018060608,-6.5
2018060609,-6.5
2018060610,-6.5
2018060611,-6.5
2018060612,-6.5
2018060613,36.0
2018060614,36.0
2018060615,36.0
2018060616,36.0
2018060617,36.0
2018060618,36.0
2018060619,36.0
2018060620,36.0
2018060621,36.0
2018060622,36.0
2018060623,36.0
2018060624,36.0
2018060625,36.0
2018060626,36.0
2018060627,23.5
2018060628,36.0
2018060629,0.0
2018060630,0.0
2018060631,36.0
2018060632,36.0
2018060633,36.0
2018060634,36.0
2018060635,36.0
2018060636,36.0
2018060637,36.0
2018060638,36.0
2018060639,36.0
2018060640,0.0
2018060641,0.0
2018060642,-50.0
2018060643,0.0
2018060644,-50.0
2018060645,27.5
2018060646,0.0
2018060647,-7.0
2018060648,-7.0
2018060701,-7.0
2018060702,-7.0
2018060703,-7.0
2018060704,-7.0
2018060705,-7.0
2018060706,-7.0
2018060707,-7.0
2018060708,-7.0
2018060709,-7.0
2018060710,-7.0
2018060711,-7.0
2018060712,-150.0
2018060713,-150.0
2018060714,-7.0
2018060715,-50.0
2018060716,0.15
2018060717,36.0
2018060718,36.0
2018060719,36.0
2018060720,36.0
2018060721,36.0
2018060722,36.0
2018060723,36.0
2018060724,36.0
2018060725,36.0
2018060726,36.0
2018060727,36.0
2018060728,36.0
2018060729,36.0
2018060730,36.0
2018060731,36.0
2018060732,36.0
2018060733,36.0
2018060734,30.0
2018060735,-50.0
2018060736,0.0
2018060737,36.0
2018060738,0.0
2018060739,0.0
2018060740,36.0
2018060741,-50.0
2018060742,-50.0
2018060743,36.0
2018060744,-50.0
2018060745,9.0
2018060746,-50.0
2018060747,-6.5
2018060748,-6.5
2018060801,-6.5
2018060802,-6.5
2018060803,-6.5
2018060804,-6.5
2018060805,-6.5
2018060806,-6.5
2018060807,-6.5
2018060808,-6.5
2018060809,-6.5
2018060810,-6.5
2018060811,-6.5
2018060812,-150.0
2018060813,-150.0
2018060814,-2.0
2018060815,36.0
2018060816,36.0
2018060817,36.0
2018060818,36.0
2018060819,36.0
2018060820,36.0
2018060821,36.0
2018060822,36.0
2018060823,36.0
2018060824,36.0
2018060825,36.0
2018060826,36.0
2018060827,36.0
2018060828,36.0
2018060829,36.0
2018060830,36.0
2018060831,36.0
2018060832,36.0
2018060833,0.0
2018060834,-2.0
2018060835,36.0
2018060836,36.0
2018060837,36.0
2018060838,36.0
2018060839,11.0
2018060840,36.0
2018060841,36.0
2018060842,36.0
2018060843,36.0
2018060844,11.0
2018060845,11.0
2018060846,36.0
2018060847,-6.5
2018060848,-6.5
2018060901,-6.5
2018060902,-6.5
2018060903,-6.5
2018060904,-6.5
2018060905,-6.5
2018060906,-6.5
2018060907,-6.5
2018060908,-6.5
2018060909,-6.5
2018060910,-6.5
2018060911,-6.5
2018060912,-6.5
2018060913,-6.5
2018060914,-150.0
2018060915,-6.5
2018060916,-18.99
2018060917,-18.99
2018060918,-18.99
2018060919,36.0
2018060920,36.0
2018060921,36.0
2018060922,36.0
2018060923,36.0
2018060924,36.0
2018060925,36.0
2018060926,-2.0
2018060927,-2.0
2018060928,11.0
2018060929,23.5
2018060930,23.5
2018060931,23.5
2018060932,23.5
2018060933,23.5
2018060934,36.0
2018060935,36.0
2018060936,36.0
2018060937,0.0
2018060938,0.0
2018060939,36.0
2018060940,36.0
2018060941,0.0
2018060942,0.0
2018060943,36.0
2018060944,36.0
2018060945,36.0
2018060946,36.0
2018060947,-5.25
2018060948,-5.25
2018061001,-5.25004
2018061002,-5.25004
2018061003,-5.25
2018061004,-5.25
2018061005,-5.25
2018061006,-5.25
2018061007,-5.25
2018061008,-5.25
2018061009,-5.25
2018061010,-5.25
2018061011,-5.25
2018061012,-5.25
2018061013,-5.25
2018061014,-5.25
2018061015,-5.25
2018061016,-5.25
2018061017,-5.25
2018061018,-5.25
2018061019,-5.25
2018061020,-5.25
2018061021,-5.25
2018061022,-5.25
2018061023,-5.25
2018061024,-5.25
2018061025,-5.25
2018061026,-5.25
2018061027,-5.25
2018061028,-5.25
2018061029,-5.25
2018061030,-5.25
2018061031,-5.25
2018061032,-5.25
2018061033,-5.25
2018061034,-5.25
2018061035,-5.25
2018061036,-5.25
2018061037,-5.25009
2018061038,-5.25009
2018061039,-5.25009
2018061040,-5.25009
2018061041,-5.25009
2018061042,-5.25009
2018061043,-5.25009
2018061044,-5.25009
2018061045,-5.25009
2018061046,-50.0
2018061047,-6.5
2018061048,-6.5
2018061101,-6.5
2018061102,-6.5
2018061103,-6.5
2018061104,-6.5
2018061105,-6.5
2018061106,-6.5
2018061107,-6.5
2018061108,-6.5
2018061109,-6.5
2018061110,-6.5
2018061111,-6.5
2018061112,-6.5
2018061113,-18.99
2018061114,-18.99
2018061115,-50.0
2018061116,36.0
2018061117,36.0
2018061118,0.0
2018061119,0.0
2018061120,36.0
2018061121,36.0
2018061122,36.0
2018061123,36.0
2018061124,36.0
2018061125,36.0
2018061126,0.2
2018061127,36.0
2018061128,-18.99
2018061129,36.0
2018061130,36.0
2018061131,36.0
2018061132,36.0
2018061133,36.0
2018061134,36.0
2018061135,23.5
2018061136,23.5
2018061137,23.5
2018061138,23.5
2018061139,23.5
2018061140,23.5
2018061141,23.5
2018061142,23.5
2018061143,23.5
2018061144,-50.0
2018061145,23.5
2018061146,23.5
2018061147,-6.75
2018061148,-6.75
2018061201,-6.75004
2018061202,-6.75004
2018061203,-6.75004
2018061204,-6.75004
2018061205,-6.75004
2018061206,-6.75004
2018061207,-6.75004
2018061208,-6.75004
2018061209,-6.75004
2018061210,-6.75004
2018061211,-6.75
2018061212,-150.0
2018061213,-150.0
2018061214,23.5
2018061215,-50.0
2018061216,-50.0
2018061217,0.0
2018061218,23.5
2018061219,23.5
2018061220,23.5
2018061221,23.5
2018061222,23.5
2018061223,23.5
2018061224,23.5
2018061225,23.5
2018061226,23.5
2018061227,23.5
2018061228,23.5
2018061229,23.5
2018061230,23.5
2018061231,23.5
2018061232,23.5
2018061233,23.5
2018061234,11.0
2018061235,0.0
2018061236,23.5
2018061237,0.0
2018061238,0.0
2018061239,23.5
2018061240,23.5
2018061241,23.5
2018061242,23.5
2018061243,23.5
2018061244,23.5
2018061245,10.0
2018061246,11.0
2018061247,-150.0
2018061248,-6.75
2018061301,-6.75
2018061302,-6.75
2018061303,-6.75
2018061304,-6.75
2018061305,-18.99
2018061306,-18.99
2018061307,-6.75004
2018061308,-6.75004
2018061309,-6.75004
2018061310,-6.75004
2018061311,-6.75004
2018061312,-150.0
2018061313,-150.0
2018061314,-6.7501
2018061315,31.0
2018061316,23.5
2018061317,-50.0
2018061318,-50.0
2018061319,23.5
2018061320,23.5
2018061321,23.5
2018061322,23.5
2018061323,0.0
2018061324,23.5
2018061325,-68.66
2018061326,-68.66
2018061327,-68.66
2018061328,-68.66
2018061329,-85.0
2018061330,-88.0
2018061331,-88.0
2018061332,-88.0
2018061333,-147.95
2018061334,-147.95
2018061335,-85.0
2018061336,-85.0
2018061337,-85.0
2018061338,-85.0
2018061339,-85.0
2018061340,-85.0
2018061341,-85.0
2018061342,-85.0
2018061343,-85.0
2018061344,-150.0
2018061345,-150.0
2018061346,-85.0
2018061347,-85.0
2018061348,-85.0
2018061401,-85.0
2018061402,-87.38
2018061403,-88.0
2018061404,-88.0
2018061405,-88.0
2018061406,-88.0
2018061407,-88.0
2018061408,-88.0
2018061409,-87.38
2018061410,-135.0
2018061411,-135.0
2018061412,-150.0
2018061413,-85.0
2018061414,-85.0
2018061415,-85.0
2018061416,-85.0
2018061417,-85.0
2018061418,-85.0
2018061419,-85.0
2018061420,-85.0
2018061421,-85.0
2018061422,-85.0
2018061423,-85.0
2018061424,-85.0
2018061425,-85.0
2018061426,-85.0
2018061427,-85.0
2018061428,-85.0
2018061429,-85.0
2018061430,-85.0
2018061431,-85.0
2018061432,-85.0
2018061433,-85.0
2018061434,-85.0
2018061435,-85.0
2018061436,-85.0
2018061437,-85.0
2018061438,-85.0
2018061439,-85.0
2018061440,-85.0
2018061441,-85.0
2018061442,-85.0
2018061443,-85.0
2018061444,-85.0
2018061445,-80.0
2018061446,-80.0
2018061447,-80.0
2018061448,-80.0
2018061501,-80.0
2018061502,-80.0
2018061503,-80.0
2018061504,-80.0
2018061505,-80.0
2018061506,-80.0
2018061507,-80.0
2018061508,-80.0
2018061509,-80.0
2018061510,-80.0
2018061511,-80.0
2018061512,-80.0
2018061513,-80.0
2018061514,-80.0
2018061515,-80.0
2018061516,-80.0
2018061517,-80.0
2018061518,-80.0
2018061519,-80.0
2018061520,-80.0
2018061521,0.0
2018061522,23.5
2018061523,23.5
2018061524,23.5
2018061525,23.5
2018061526,23.5
2018061527,0.0
2018061528,36.0
2018061529,-18.99
2018061530,-18.99
2018061531,23.5
2018061532,23.5
2018061533,-50.0
2018061534,36.0
2018061535,36.0
2018061536,36.0
2018061537,36.0
2018061538,36.0
2018061539,36.0
2018061540,36.0
2018061541,36.0
2018061542,-50.0
2018061543,36.0
2018061544,36.0
2018061545,-50.0
2018061546,-50.0
2018061547,-5.0
2018061548,-5.0
2018061601,-5.0
2018061602,-5.0
2018061603,-5.0
2018061604,-5.0
2018061605,-5.0
2018061606,-5.0
2018061607,-5.0
2018061608,-5.0
2018061609,-5.0
2018061610,-5.0
2018061611,-5.0
2018061612,-5.0
2018061613,-5.0
2018061614,-150.0
2018061615,-5.0
2018061616,-5.0
2018061617,-18.99
2018061618,-85.0
2018061619,-85.0
2018061620,-85.0
2018061621,-72.68
2018061622,-72.68
2018061623,-72.68
2018061624,-72.13
2018061625,-72.68
2018061626,-72.68
2018061627,-72.68
2018061628,-72.68
2018061629,-72.13
2018061630,23.5
2018061631,23.5
2018061632,23.5
2018061633,5.0
2018061634,23.5
2018061635,23.5
2018061636,-18.99
2018061637,-18.99
2018061638,-72.68
2018061639,-72.68
2018061640,-72.13
2018061641,-50.0
2018061642,-18.99
2018061643,-18.99
2018061644,-18.99
2018061645,-18.99
2018061646,-18.99
2018061647,-18.99
2018061648,-18.99
2018061701,-147.95
2018061702,-147.95
2018061703,-72.13
2018061704,-147.95
2018061705,-147.95
2018061706,-5.0
2018061707,-5.0
2018061708,-5.0
2018061709,-5.0
2018061710,-5.0
2018061711,-5.0
2018061712,-5.0
2018061713,-5.0
2018061714,-5.0
2018061715,-5.0
2018061716,-5.0
2018061717,-5.0
2018061718,-5.0
2018061719,-5.0
2018061720,-5.0
2018061721,-5.0
2018061722,-5.0
2018061723,-5.0
2018061724,-5.0
2018061725,-5.0
2018061726,-5.0
2018061727,-5.0
2018061728,-5.0
2018061729,-5.0
2018061730,-5.0
2018061731,-5.0
2018061732,-5.0
2018061733,11.0
2018061734,30.5
2018061735,-85.0
2018061736,-85.0
2018061737,-85.0
2018061738,-85.0
2018061739,-85.0
2018061740,-85.0
2018061741,-85.0
2018061742,-85.0
2018061743,-85.0
2018061744,-85.0
2018061745,-85.0
2018061746,-85.0
2018061747,-85.0
2018061748,-85.0
2018061801,-153.61
2018061802,-153.61
2018061803,-153.61
2018061804,-153.61
2018061805,-153.61
2018061806,-153.61
2018061807,-130.0
2018061808,-130.0
2018061809,-130.0
2018061810,-101.81
2018061811,-101.81
2018061812,-150.0
2018061813,-150.0
2018061814,-101.81
2018061815,-101.81
2018061816,-101.81
2018061817,-101.81
2018061818,-99.5
2018061819,-85.0
2018061820,-88.0
2018061821,-88.0
2018061822,-88.0
2018061823,-88.0
2018061824,-85.0
2018061825,-85.0
2018061826,-85.0
2018061827,-85.0
2018061828,-87.38
2018061829,-87.38
2018061830,-87.38
2018061831,-87.38
2018061832,-87.38
2018061833,-85.0
2018061834,-85.0
2018061835,-85.0
2018061836,-85.0
2018061837,-85.0
2018061838,-85.0
2018061839,-85.0
2018061840,-85.0
2018061841,-85.0
2018061842,-85.0
2018061843,-85.0
2018061844,-85.0
2018061845,-85.0
2018061846,-85.0
2018061847,-85.0
2018061848,-85.0
2018061901,-85.0
2018061902,-85.0
2018061903,-85.0
2018061904,-85.0
2018061905,-85.0
2018061906,-85.0
2018061907,-85.0
2018061908,-85.0
2018061909,-85.0
2018061910,-80.0
2018061911,-80.0
2018061912,-80.0
2018061913,-80.0
2018061914,-80.0
2018061915,-85.0
2018061916,-85.0
2018061917,-85.0
2018061918,-85.0
2018061919,-100.0
2018061920,-100.0
2018061921,-100.0
2018061922,-100.0
2018061923,-100.0
2018061924,-100.0
2018061925,-100.0
2018061926,-100.0
2018061927,-100.0
2018061928,-100.0
2018061929,-100.0
2018061930,-100.0
2018061931,-100.0
2018061932,-100.0
2018061933,-100.0
2018061934,-100.0
2018061935,-100.0
2018061936,-100.0
2018061937,-80.0
2018061938,-80.0
2018061939,-80.0
2018061940,-80.0
2018061941,-80.0
2018061942,-80.0
2018061943,-75.0
2018061944,-75.0
2018061945,23.5
2018061946,23.5
2018061947,-6.3
2018061948,-6.3
2018062001,-6.3
2018062002,-68.05
2018062003,-68.05
2018062004,-68.05
2018062005,-68.35
2018062006,-68.35
2018062007,-68.35
2018062008,-70.69
2018062009,-70.79
2018062010,-72.68
2018062011,-150.0
2018062012,-150.0
2018062013,-150.0
2018062014,-72.68
2018062015,-72.68
2018062016,-72.68
2018062017,23.5
2018062018,23.5
2018062019,23.5
2018062020,23.5
2018062021,23.5
2018062022,23.5
2018062023,23.5
2018062024,23.5
2018062025,23.5
2018062026,23.5
2018062027,23.5
2018062028,-75.0
2018062029,-75.0
2018062030,-75.0
2018062031,-75.0
2018062032,-75.0
2018062033,-75.0
2018062034,-75.0
2018062035,-75.0
2018062036,-75.0
2018062037,-75.0
2018062038,-75.0
2018062039,-75.0
2018062040,-72.68
2018062041,-72.68
2018062042,-72.68
2018062043,-80.0
2018062044,-80.0
2018062045,-80.0
2018062046,-80.0
2018062047,-88.0
2018062048,-100.0
2018062101,-128.98
2018062102,-128.98
2018062103,-128.98
2018062104,-101.81
2018062105,-152.01
2018062106,-157.67
2018062107,-157.67
2018062108,-144.73
2018062109,-144.73
2018062110,-144.73
2018062111,-144.73
2018062112,-144.73
2018062113,-150.0
2018062114,-116.44
2018062115,-116.44
2018062116,-100.0
2018062117,-100.0
2018062118,-94.3
2018062119,-94.3
2018062120,-100.0
2018062121,-100.0
2018062122,-100.0
2018062123,-100.0
2018062124,-100.0
2018062125,-100.0
2018062126,-100.0
2018062127,-100.0
2018062128,-100.0
2018062129,-100.0
2018062130,-100.0
2018062131,-100.0
2018062132,-100.0
2018062133,-100.0
2018062134,-100.0
2018062135,-100.0
2018062136,-100.0
2018062137,-100.0
2018062138,-100.0
2018062139,-100.0
2018062140,-100.0
2018062141,-100.0
2018062142,-100.0
2018062143,-100.0
2018062144,-94.3
2018062145,-100.0
2018062146,-100.0
2018062147,-100.0
2018062148,-100.0
2018062201,-100.0
2018062202,-100.0
2018062203,-100.0
2018062204,-100.0
2018062205,-100.0
2018062206,-100.0
2018062207,-100.0
2018062208,-100.0
2018062209,-94.3
2018062210,-100.0
2018062211,-100.0
2018062212,-82.0
2018062213,-100.0
2018062214,-100.0
2018062215,-100.0
2018062216,-82.0
2018062217,-94.3
2018062218,-94.3
2018062219,-94.3
2018062220,-94.3
2018062221,-94.3
2018062222,-94.3
2018062223,-94.3
2018062224,-94.3
2018062225,-94.3
2018062226,-94.3
2018062227,-100.0
2018062228,-100.0
2018062229,-100.0
2018062230,-100.0
2018062231,-100.0
2018062232,-100.0
2018062233,-100.0
2018062234,-100.0
2018062235,-100.0
2018062236,-100.0
2018062237,-100.0
2018062238,-100.0
2018062239,-100.0
2018062240,-100.0
2018062241,-100.0
2018062242,-100.0
2018062243,-100.0
2018062244,-100.0
2018062245,-94.3
2018062246,-80.0
2018062247,-80.0
2018062248,-80.0
2018062301,-80.0
2018062302,-80.0
2018062303,-80.0
2018062304,-80.0
2018062305,-80.0
2018062306,-80.0
2018062307,-80.0
2018062308,-80.0
2018062309,-80.0
2018062310,-80.0
2018062311,-80.0
2018062312,-80.0
2018062313,-80.0
2018062314,-80.0
2018062315,-80.0
2018062316,-80.0
2018062317,-80.0
2018062318,-80.0
2018062319,-80.0
2018062320,-80.0
2018062321,-80.0
2018062322,-80.0
2018062323,-80.0
2018062324,-94.3
2018062325,-94.3
2018062326,-94.3
2018062327,-94.3
2018062328,-94.3
2018062329,-94.3
2018062330,-94.3
2018062331,-94.3
2018062332,-94.3
2018062333,-94.3
2018062334,-250.0
2018062335,-94.3
2018062336,-94.3
2018062337,-100.0
2018062338,-100.0
2018062339,-100.0
2018062340,-100.0
2018062341,-94.3
2018062342,-94.3
2018062343,-82.0
2018062344,-82.0
2018062345,-80.0
2018062346,-80.0
2018062347,-80.0
2018062348,-80.0
2018062401,-80.0
2018062402,-80.0
2018062403,-6.0
2018062404,-6.0
2018062405,-6.0
2018062406,-6.0
2018062407,-6.0
2018062408,-6.0
2018062409,-6.0
2018062410,-6.0
2018062411,-6.0
2018062412,-6.0
2018062413,-6.0
2018062414,-6.0
2018062415,-6.0
2018062416,-150.0
2018062417,-6.0
2018062418,-6.0
2018062419,-6.0
2018062420,-6.0
2018062421,-6.0
2018062422,-6.0
2018062423,-6.0
2018062424,-6.0
2018062425,-6.0
2018062426,-6.0
2018062427,-6.0
2018062428,-6.0
2018062429,-6.0
2018062430,-6.0
2018062431,-6.0
2018062432,-6.0
2018062433,-50.0
2018062434,29.0
2018062435,36.0
2018062436,36.0
2018062437,36.0
2018062438,36.0
2018062439,36.0
2018062440,36.0
2018062441,36.0
2018062442,36.0
2018062443,36.0
2018062444,0.0
2018062445,8.0
2018062446,30.0
2018062447,-7.0
2018062448,-7.0
2018062501,-7.0
2018062502,-7.0
2018062503,-7.0
2018062504,-7.0
2018062505,-7.0
2018062506,-7.0
2018062507,-7.0
2018062508,-7.0
2018062509,-7.0
2018062510,-7.0
2018062511,-7.0
2018062512,-150.0
2018062513,-150.0
2018062514,-50.0
2018062515,-2.0
2018062516,36.0
2018062517,-50.0
2018062518,0.0
2018062519,36.0
2018062520,36.0
2018062521,36.0
2018062522,36.0
2018062523,36.0
2018062524,36.0
2018062525,36.0
2018062526,36.0
2018062527,36.0
2018062528,36.0
2018062529,36.0
2018062530,36.0
2018062531,36.0
2018062532,36.0
2018062533,30.0
2018062534,0.0
2018062535,0.0
2018062536,30.0
2018062537,36.0
2018062538,36.0
2018062539,36.0
2018062540,36.0
2018062541,36.0
2018062542,36.0
2018062543,36.0
2018062544,36.0
2018062545,36.0
2018062546,36.0
2018062547,5.0
2018062548,36.0
2018062601,-18.99
2018062602,30.0
2018062603,-18.99
2018062604,36.0
2018062605,-18.99
2018062606,36.0
2018062607,36.0
2018062608,36.0
2018062609,36.0
2018062610,36.0
2018062611,36.0
2018062612,36.0
2018062613,10.0
2018062614,-50.0
2018062615,10.0
2018062616,0.0
2018062617,36.0
2018062618,36.0
2018062619,36.0
2018062620,36.0
2018062621,36.0
2018062622,36.0
2018062623,36.0
2018062624,30.0
2018062625,-18.99
2018062626,-18.99
2018062627,30.0
2018062628,36.0
2018062629,36.0
2018062630,36.0
2018062631,36.0
