,index,DA_margin,DA_imb
14459,2016102814,20543,3565
14460,2016102815,16958,3564
14461,2016102816,14275,3266
14462,2016102817,13186,3664
14463,2016102818,12049,3360
14464,2016102819,12229,3371
14465,2016102820,12088,3101
14466,2016102821,12139,3136
14467,2016102822,12436,3180
14468,2016102823,12311,2444
14469,2016102824,12403,2376
14470,2016102825,12138,2305
14471,2016102826,12459,2141
14472,2016102827,11539,1201
14473,2016102828,11953,1469
14474,2016102829,11988,1801
14475,2016102830,12308,2108
14476,2016102831,12432,1602
14477,2016102832,10792,1049
14478,2016102833,12692,1654
14479,2016102834,11804,1818
14480,2016102835,11260,2729
14481,2016102836,10527,2626
14482,2016102837,10247,2022
14483,2016102838,10651,1863
14484,2016102839,10646,906
14485,2016102840,12043,1239
14486,2016102841,12484,971
14487,2016102842,14216,1668
14488,2016102843,14419,1379
14489,2016102844,16628,2076
14490,2016102845,17062,1682
14491,2016102846,18556,1761
14492,2016102847,20151,1528
14493,2016102848,21385,1386
14494,201610291,22467,2126
14495,201610292,22774,2292
14496,201610293,22956,1914
14497,201610294,22281,1889
14498,201610295,22984,2203
14499,201610296,23340,2319
14500,201610297,23736,1782
14501,201610298,23925,1917
14502,201610299,23712,1492
14503,2016102910,23853,1501
14504,2016102911,23104,1647
14505,2016102912,22588,1744
14506,2016102913,21821,1560
14507,2016102914,21102,1541
14508,2016102915,19247,1506
14509,2016102916,17671,1314
14510,2016102917,17385,1573
14511,2016102918,16149,1092
14512,2016102919,16110,1413
14513,2016102920,15509,1041
14514,2016102921,15436,1275
14515,2016102922,15960,2001
14516,2016102923,15736,1715
14517,2016102924,16021,1855
14518,2016102925,16017,1956
14519,2016102926,16329,2231
14520,2016102927,15745,1473
14521,2016102928,16753,1674
14522,2016102929,16972,1596
14523,2016102930,17533,2175
14524,2016102931,16921,1699
14525,2016102932,16576,1627
14526,2016102933,16156,1704
14527,2016102934,14761,1435
14528,2016102935,14204,1437
14529,2016102936,12603,990
14530,2016102937,12780,1435
14531,2016102938,12570,1319
14532,2016102939,13721,1510
14533,2016102940,14998,2165
14534,2016102941,14232,815
14535,2016102942,15573,1508
14536,2016102943,15716,1004
14537,2016102944,16567,875
14538,2016102945,17863,983
14539,2016102946,19085,756
14540,2016102947,23856,1913
14541,2016102948,24745,1935
14542,201610301,25158,1826
14543,201610302,25182,2007
14544,201610303,23883,665
14545,201610304,23311,416
14546,201610305,23645,399
14547,201610306,24308,607
14548,201610307,25562,828
14549,201610308,26294,611
14550,201610309,26165,520
14551,2016103010,26380,495
14552,2016103011,26370,388
14553,2016103012,26531,241
14554,2016103013,25747,-229
14555,2016103014,25743,12
14556,2016103015,25657,299
14557,2016103016,25325,648
14558,2016103017,23746,286
14559,2016103018,22763,390
14560,2016103019,22637,1052
14561,2016103020,21272,1280
14562,2016103021,20101,1006
14563,2016103022,18737,209
14564,2016103023,18790,320
14565,2016103024,18428,355
14566,2016103025,18002,431
14567,2016103026,17879,539
14568,2016103027,16991,348
14569,2016103028,16486,70
14570,2016103029,16926,1151
14571,2016103030,17249,1622
14572,2016103031,17017,1871
14573,2016103032,17088,2240
14574,2016103033,16939,1627
14575,2016103034,15923,1761
14576,2016103035,13940,1273
14577,2016103036,11735,445
14578,2016103037,9819,-147
14579,2016103038,9410,-352
14580,2016103039,9454,-461
14581,2016103040,10934,64
14582,2016103041,12044,-259
14583,2016103042,13318,102
14584,2016103043,14480,-28
14585,2016103044,15859,243
14586,2016103045,15928,-98
14587,2016103046,17475,152
14588,2016103047,19934,31
14589,2016103048,21572,352
14590,2016103049,23107,-402
14591,2016103050,24284,445
14592,201610311,24427,-3
14593,201610312,24805,245
14594,201610313,24856,480
14595,201610314,25246,614
14596,201610315,25539,746
14597,201610316,25760,706
14598,201610317,25949,365
14599,201610318,26200,816
14600,201610319,25670,724
14601,2016103110,25495,741
14602,2016103111,23946,554
14603,2016103112,22864,556
14604,2016103113,21623,927
14605,2016103114,18685,1053
14606,2016103115,15709,1111
14607,2016103116,13794,570
14608,2016103117,13223,423
14609,2016103118,12818,167
14610,2016103119,13023,472
14611,2016103120,13109,746
14612,2016103121,13463,490
14613,2016103122,13727,557
14614,2016103123,13033,-55
14615,2016103124,13145,22
14616,2016103125,13349,432
14617,2016103126,13506,482
14618,2016103127,14940,1763
14619,2016103128,14925,1308
14620,2016103129,14390,1436
14621,2016103130,14163,1641
14622,2016103131,13683,2104
14623,2016103132,12518,1552
14624,2016103133,11878,1301
14625,2016103134,8828,-449
14626,2016103135,6303,-1459
14627,2016103136,6201,-1496
14628,2016103137,6697,-1008
14629,2016103138,7493,-725
14630,2016103139,9250,-767
14631,2016103140,10688,-456
14632,2016103141,12353,529
14633,2016103142,14185,1184
14634,2016103143,14124,-40
14635,2016103144,16098,432
14636,2016103145,16665,487
14637,2016103146,18486,862
14638,2016103147,22754,1037
14639,2016103148,23522,307
14640,201611011,24793,446
14641,201611012,25607,1100
14642,201611013,25517,850
14643,201611014,25896,850
14644,201611015,27612,1042
14645,201611016,27774,857
14646,201611017,27482,450
14647,201611018,27892,573
14648,201611019,28293,656
14649,2016110110,27879,557
14650,2016110111,27447,1052
14651,2016110112,25897,790
14652,2016110113,22721,1277
14653,2016110114,20782,1083
14654,2016110115,16941,1429
14655,2016110116,15443,861
14656,2016110117,15132,1042
14657,2016110118,15518,1247
14658,2016110119,14914,1421
14659,2016110120,14507,1397
14660,2016110121,14338,1470
14661,2016110122,14377,1630
14662,2016110123,15013,1799
14663,2016110124,14253,1779
14664,2016110125,14460,1752
14665,2016110126,15819,2253
14666,2016110127,16624,2357
14667,2016110128,16675,3061
14668,2016110129,17196,3289
14669,2016110130,17195,3717
14670,2016110131,16301,3658
14671,2016110132,15748,3222
14672,2016110133,14267,3238
14673,2016110134,11262,1907
14674,2016110135,10141,1258
14675,2016110136,10429,1579
14676,2016110137,10340,1442
14677,2016110138,11109,1287
14678,2016110139,11932,1120
14679,2016110140,13266,1490
14680,2016110141,12793,733
14681,2016110142,14528,1514
14682,2016110143,15038,550
14683,2016110144,16876,1229
14684,2016110145,18062,374
14685,2016110146,20985,836
14686,2016110147,23419,1166
14687,2016110148,24370,1078
14688,201611021,24495,608
14689,201611022,24513,530
14690,201611023,25086,610
14691,201611024,26460,1111
14692,201611025,27017,754
14693,201611026,27220,311
14694,201611027,26265,-767
14695,201611028,26523,-412
14696,201611029,26281,198
14697,2016110210,26490,609
14698,2016110211,26249,1318
14699,2016110212,25316,1733
14700,2016110213,22926,2868
14701,2016110214,19621,2599
14702,2016110215,16048,2276
14703,2016110216,14298,2473
14704,2016110217,13090,2397
14705,2016110218,13565,2502
14706,2016110219,13351,2206
14707,2016110220,13415,2037
14708,2016110221,13951,1679
14709,2016110222,14131,1678
14710,2016110223,13876,1413
14711,2016110224,13531,1371
14712,2016110225,13241,1423
14713,2016110226,13419,1813
14714,2016110227,14586,3464
14715,2016110228,14103,2961
14716,2016110229,13835,2869
14717,2016110230,13613,2694
14718,2016110231,13957,3280
14719,2016110232,12529,2833
14720,2016110233,13259,3976
14721,2016110234,9675,1728
14722,2016110235,7551,449
14723,2016110236,8055,563
14724,2016110237,8858,1353
14725,2016110238,9675,1143
14726,2016110239,10733,1629
14727,2016110240,11805,2070
14728,2016110241,12002,1661
14729,2016110242,13220,1698
14730,2016110243,13535,1063
14731,2016110244,15205,1313
14732,2016110245,15552,471
14733,2016110246,17737,1131
14734,2016110247,20920,1067
14735,2016110248,22158,881
14736,201611031,23327,1142
14737,201611032,23117,825
14738,201611033,24094,905
14739,201611034,24862,1164
14740,201611035,25756,1244
14741,201611036,26158,1475
14742,201611037,26206,1473
14743,201611038,26537,1735
14744,201611039,25230,1377
14745,2016110310,25110,1353
14746,2016110311,23846,1225
14747,2016110312,22300,1347
14748,2016110313,19378,910
14749,2016110314,16015,777
14750,2016110315,14363,2875
14751,2016110316,12632,2575
14752,2016110317,11621,2006
14753,2016110318,12270,2152
14754,2016110319,12157,1823
14755,2016110320,12264,1823
14756,2016110321,11548,1521
14757,2016110322,11776,1953
14758,2016110323,11870,1592
14759,2016110324,11695,1252
14760,2016110325,12608,2400
14761,2016110326,12832,2617
14762,2016110327,11689,1580
14763,2016110328,11757,1811
14764,2016110329,11609,1898
14765,2016110330,11520,2165
14766,2016110331,11000,2301
14767,2016110332,10106,1190
14768,2016110333,12698,3160
14769,2016110334,9945,1820
14770,2016110335,8858,1054
14771,2016110336,9006,886
14772,2016110337,9313,1091
14773,2016110338,10081,1259
14774,2016110339,9427,579
14775,2016110340,10838,822
14776,2016110341,10450,-91
14777,2016110342,12218,342
14778,2016110343,13474,399
14779,2016110344,15534,468
14780,2016110345,18064,551
14781,2016110346,20223,824
14782,2016110347,21219,808
14783,2016110348,22112,1044
14784,201611041,22723,1166
14785,201611042,22622,948
14786,201611043,23043,791
14787,201611044,23770,849
14788,201611045,24395,754
14789,201611046,24663,588
14790,201611047,25287,1039
14791,201611048,25623,1174
14792,201611049,25583,1145
14793,2016110410,25492,1127
14794,2016110411,25046,1918
14795,2016110412,23995,1975
14796,2016110413,20922,1550
14797,2016110414,17253,1057
14798,2016110415,13866,903
14799,2016110416,12301,873
14800,2016110417,11459,993
14801,2016110418,11678,1674
14802,2016110419,11160,1328
14803,2016110420,11313,1443
14804,2016110421,11371,1253
14805,2016110422,11451,1316
14806,2016110423,11806,1505
14807,2016110424,12262,1852
14808,2016110425,12340,1778
14809,2016110426,11991,1284
14810,2016110427,12229,1650
14811,2016110428,12479,1743
14812,2016110429,12031,1640
14813,2016110430,12274,1862
14814,2016110431,12761,2526
14815,2016110432,12001,2264
14816,2016110433,14311,4462
14817,2016110434,11441,2981
14818,2016110435,9821,1569
14819,2016110436,10006,1652
14820,2016110437,10093,1607
14821,2016110438,11356,2013
14822,2016110439,11612,1330
14823,2016110440,13441,1308
14824,2016110441,13242,702
14825,2016110442,15023,1342
14826,2016110443,15910,1018
14827,2016110444,16675,1429
14828,2016110445,17509,1411
14829,2016110446,19113,1273
14830,2016110447,22099,1335
14831,2016110448,21659,15
14832,201611051,22702,381
14833,201611052,22630,257
14834,201611053,22857,597
14835,201611054,23965,1253
14836,201611055,24473,1242
14837,201611056,24472,848
14838,201611057,23565,-158
14839,201611058,23678,120
14840,201611059,23265,-293
14841,2016110510,23571,28
14842,2016110511,23269,-109
14843,2016110512,23966,106
14844,2016110513,23870,372
14845,2016110514,23111,1211
14846,2016110515,21626,1960
14847,2016110516,20547,1758
14848,2016110517,19794,1233
14849,2016110518,18077,787
14850,2016110519,17131,851
14851,2016110520,16730,647
14852,2016110521,16464,864
14853,2016110522,16790,1153
14854,2016110523,18635,2697
14855,2016110524,18728,1007
14856,2016110525,18826,1083
14857,2016110526,18903,1346
14858,2016110527,18083,870
14859,2016110528,18241,897
14860,2016110529,18006,927
14861,2016110530,18581,1723
14862,2016110531,18439,2258
14863,2016110532,17691,2350
14864,2016110533,16732,2983
14865,2016110534,13645,1484
14866,2016110535,11871,-22
14867,2016110536,12085,11
14868,2016110537,12820,432
14869,2016110538,13578,260
14870,2016110539,15348,554
14871,2016110540,16690,868
14872,2016110541,16691,220
14873,2016110542,18145,526
14874,2016110543,19829,395
14875,2016110544,20978,785
14876,2016110545,21452,543
14877,2016110546,22281,788
14878,2016110547,25512,285
14879,2016110548,26379,189
14880,201611061,26288,-79
14881,201611062,25673,-915
14882,201611063,25228,-1137
14883,201611064,25823,-719
14884,201611065,26365,-549
14885,201611066,26639,-294
14886,201611067,26514,-615
14887,201611068,27022,-179
14888,201611069,26715,-549
14889,2016110610,26322,-883
14890,2016110611,26117,-974
14891,2016110612,26154,-1004
14892,2016110613,26519,-346
14893,2016110614,26070,-649
14894,2016110615,25695,-50
14895,2016110616,25137,-61
14896,2016110617,25449,498
14897,2016110618,23990,-380
14898,2016110619,23738,521
14899,2016110620,23076,627
14900,2016110621,22607,664
14901,2016110622,22105,438
14902,2016110623,22200,601
14903,2016110624,22648,1348
14904,2016110625,21940,1541
14905,2016110626,21476,1273
14906,2016110627,21334,1359
14907,2016110628,21548,1136
14908,2016110629,21480,1598
14909,2016110630,21758,2153
14910,2016110631,20970,2409
14911,2016110632,19570,2241
14912,2016110633,17896,2189
14913,2016110634,14654,1906
14914,2016110635,12923,1100
14915,2016110636,13657,1667
14916,2016110637,14107,1820
14917,2016110638,15226,2095
14918,2016110639,14251,999
14919,2016110640,15504,1470
14920,2016110641,16169,459
14921,2016110642,17634,825
14922,2016110643,18846,1086
14923,2016110644,20787,1849
14924,2016110645,21813,1148
14925,2016110646,22990,948
14926,2016110647,24812,444
14927,2016110648,25785,496
14928,201611071,25596,181
14929,201611072,26177,706
14930,201611073,25939,538
14931,201611074,26509,957
14932,201611075,26461,931
14933,201611076,26677,1097
14934,201611077,26478,1060
14935,201611078,26775,1204
14936,201611079,27071,1397
14937,2016110710,27222,1501
14938,2016110711,27092,1638
14939,2016110712,26115,1891
14940,2016110713,22538,914
14941,2016110714,19018,1190
14942,2016110715,15363,1879
14943,2016110716,13350,711
14944,2016110717,12606,763
14945,2016110718,12531,1450
14946,2016110719,11811,1633
14947,2016110720,11833,1382
14948,2016110721,12348,1540
14949,2016110722,12499,1528
14950,2016110723,12342,942
14951,2016110724,12295,4
14952,2016110725,12572,444
14953,2016110726,12652,746
14954,2016110727,13683,2257
14955,2016110728,13751,2228
14956,2016110729,13638,2202
14957,2016110730,13807,2422
14958,2016110731,14643,3371
14959,2016110732,13090,2618
14960,2016110733,13149,2701
14961,2016110734,10135,2178
14962,2016110735,9049,2030
14963,2016110736,8902,2017
14964,2016110737,8670,1564
14965,2016110738,9215,917
14966,2016110739,10324,1259
14967,2016110740,11215,1972
14968,2016110741,10964,580
14969,2016110742,12398,528
14970,2016110743,12707,72
14971,2016110744,14681,633
14972,2016110745,16222,752
14973,2016110746,18458,1048
14974,2016110747,19878,1164
14975,2016110748,21018,1470
14976,201611081,22512,1574
14977,201611082,22556,1666
14978,201611083,23570,1683
14979,201611084,24094,1736
14980,201611085,24716,1640
14981,201611086,24598,1587
14982,201611087,24903,1917
14983,201611088,24985,1910
14984,201611089,23947,1423
14985,2016110810,23876,1697
14986,2016110811,22220,1652
14987,2016110812,21004,1761
14988,2016110813,18530,1695
14989,2016110814,14913,2056
14990,2016110815,11261,1482
14991,2016110816,9903,466
14992,2016110817,8874,-344
14993,2016110818,9270,-154
14994,2016110819,9233,150
14995,2016110820,9260,61
14996,2016110821,9267,70
14997,2016110822,9241,114
14998,2016110823,9696,-256
14999,2016110824,9682,-97
15000,2016110825,10142,567
15001,2016110826,10210,302
15002,2016110827,10273,176
15003,2016110828,10472,260
15004,2016110829,10377,452
15005,2016110830,10666,735
15006,2016110831,11888,2061
15007,2016110832,10988,2100
15008,2016110833,10341,2658
15009,2016110834,8526,1954
15010,2016110835,7736,1705
15011,2016110836,7867,1433
15012,2016110837,7638,1235
15013,2016110838,8166,1501
15014,2016110839,8500,1190
15015,2016110840,9441,717
15016,2016110841,10356,355
15017,2016110842,11843,472
15018,2016110843,11279,-410
15019,2016110844,13630,259
15020,2016110845,15629,525
15021,2016110846,18005,1255
15022,2016110847,19768,1288
15023,2016110848,20506,1336
15024,201611091,20889,1391
15025,201611092,20668,1173
15026,201611093,20984,1084
15027,201611094,21824,1196
15028,201611095,23330,777
15029,201611096,23518,744
15030,201611097,22456,95
15031,201611098,22848,328
15032,201611099,22617,773
15033,2016110910,22456,389
15034,2016110911,21148,869
15035,2016110912,19958,739
15036,2016110913,17319,888
15037,2016110914,14557,1532
15038,2016110915,11008,1053
15039,2016110916,9564,128
15040,2016110917,9824,1009
15041,2016110918,9816,1333
15042,2016110919,8832,552
15043,2016110920,8953,-76
15044,2016110921,9503,678
15045,2016110922,9601,41
15046,2016110923,10006,274
15047,2016110924,9869,621
15048,2016110925,9668,574
15049,2016110926,10128,1213
15050,2016110927,10581,1047
15051,2016110928,10668,1215
15052,2016110929,10872,1404
15053,2016110930,10793,982
15054,2016110931,10841,821
15055,2016110932,9788,821
15056,2016110933,10190,1285
15057,2016110934,8315,874
15058,2016110935,7760,468
15059,2016110936,8055,588
15060,2016110937,8808,554
15061,2016110938,9039,222
15062,2016110939,9681,130
15063,2016110940,10781,337
15064,2016110941,11181,193
15065,2016110942,13057,1416
15066,2016110943,11952,-138
15067,2016110944,14198,670
15068,2016110945,16573,964
15069,2016110946,18658,1420
15070,2016110947,20001,1184
