,index,Offer_vol,Bid_vol,Accepted_offer_vol,Accepted_bid_vol
17628,2017010213,50041.000,-50323.000,277.400,-110.917
17629,2017010214,49917.500,-50587.500,296.827,-331.668
17630,2017010215,49861.000,-50622.500,411.625,-931.823
17631,2017010216,49414.500,-50753.000,392.383,-1003.828
17632,2017010217,49189.000,-51008.500,380.217,-593.308
17633,2017010218,48832.000,-51196.000,324.992,-448.465
17634,2017010219,48646.500,-51229.000,229.250,-419.956
17635,2017010220,48552.500,-51429.500,117.442,-231.187
17636,2017010221,48446.500,-51518.000,64.525,-294.592
17637,2017010222,48407.000,-51511.500,66.673,-301.937
17638,2017010223,48407.000,-51615.500,4.406,-330.435
17639,2017010224,48386.000,-51651.000,0.001,-437.979
17640,2017010225,48369.000,-51742.000,21.001,-553.657
17641,2017010226,48339.000,-51774.500,0.000,-546.846
17642,2017010227,48347.500,-51769.000,1.875,-571.070
17643,2017010228,48469.500,-51729.000,21.243,-484.456
17644,2017010229,48454.500,-51626.000,12.600,-554.682
17645,2017010230,48326.500,-51610.500,28.614,-355.088
17646,2017010231,48093.500,-51437.000,15.003,-371.844
17647,2017010232,47564.000,-51711.500,34.133,-269.604
17648,2017010233,47065.500,-51703.500,96.889,-523.075
17649,2017010234,46810.000,-51869.500,338.683,-299.595
17650,2017010235,46773.500,-51868.000,367.229,-367.669
17651,2017010236,46774.000,-51868.500,460.067,-202.732
17652,2017010237,46770.000,-51869.000,438.746,-124.754
17653,2017010238,46769.000,-51839.000,359.675,-91.385
17654,2017010239,46818.500,-51839.500,178.422,-188.914
17655,2017010240,46805.500,-51796.500,162.361,-353.557
17656,2017010241,47054.500,-51760.000,154.392,-364.867
17657,2017010242,47239.500,-51554.000,218.181,-378.796
17658,2017010243,47541.500,-51254.500,278.234,-627.860
17659,2017010244,48037.000,-51332.000,130.597,-790.425
17660,2017010245,48533.000,-51371.000,53.592,-571.901
17661,2017010246,48524.500,-50906.000,204.358,-783.947
17662,2017010247,49474.000,-50782.500,437.242,-880.905
17663,2017010248,49436.500,-50395.000,547.350,-1317.905
17664,201701031,50077.000,-51126.000,378.533,-1263.958
17665,201701032,50072.000,-51071.500,384.600,-1041.629
17666,201701033,50271.500,-50999.500,458.517,-1497.904
17667,201701034,50274.500,-50395.000,314.625,-1412.967
17668,201701035,50286.000,-50387.000,225.000,-1531.756
17669,201701036,50309.000,-50358.500,225.000,-1632.487
17670,201701037,50625.000,-50372.500,225.000,-1252.350
17671,201701038,50592.500,-50372.500,240.438,-1104.924
17672,201701039,50594.500,-50268.500,280.229,-651.805
17673,2017010310,50704.500,-50267.000,291.667,-556.799
17674,2017010311,50147.500,-49763.000,356.459,-809.975
17675,2017010312,49724.500,-50594.500,682.487,-1444.164
17676,2017010313,49582.000,-50755.500,973.113,-1578.699
17677,2017010314,49133.000,-50991.500,900.843,-1536.148
17678,2017010315,48377.500,-51358.500,643.180,-1119.756
17679,2017010316,47237.500,-51535.000,362.977,-806.389
17680,2017010317,46775.000,-51849.500,383.657,-795.220
17681,2017010318,46673.000,-51915.500,538.800,-456.071
17682,2017010319,46669.000,-51985.500,697.067,-427.175
17683,2017010320,46617.000,-51730.500,657.867,-394.768
17684,2017010321,46517.000,-51894.500,432.883,-554.083
17685,2017010322,46440.000,-51942.500,400.034,-829.762
17686,2017010323,46410.000,-52010.500,400.000,-1131.995
17687,2017010324,46363.500,-52088.500,400.000,-1047.824
17688,2017010325,46332.000,-52108.000,400.000,-819.391
17689,2017010326,46627.500,-51798.500,400.054,-726.584
17690,2017010327,46650.000,-51574.500,435.854,-578.850
17691,2017010328,46644.000,-51507.500,368.665,-436.843
17692,2017010329,46836.000,-51400.000,337.478,-378.558
17693,2017010330,46791.500,-51792.500,333.628,-604.986
17694,2017010331,46689.000,-51775.500,182.503,-684.124
17695,2017010332,46325.000,-51789.500,88.806,-893.116
17696,2017010333,46172.500,-52060.000,38.517,-1592.302
17697,2017010334,45786.500,-52071.500,82.970,-1295.472
17698,2017010335,45775.500,-52070.500,251.075,-1214.459
17699,2017010336,45762.000,-52079.500,154.387,-1057.247
17700,2017010337,45752.500,-52090.500,120.000,-710.342
17701,2017010338,45741.000,-52109.000,140.507,-974.862
17702,2017010339,46311.500,-52059.000,283.783,-630.753
17703,2017010340,46452.000,-51633.000,228.829,-564.067
17704,2017010341,46529.000,-51540.500,454.342,-419.417
17705,2017010342,46778.500,-51644.000,401.367,-575.816
17706,2017010343,47488.500,-51530.500,418.774,-534.689
17707,2017010344,48148.000,-51440.000,137.365,-518.177
17708,2017010345,48449.000,-50875.500,28.883,-445.609
17709,2017010346,48526.500,-50666.500,19.417,-931.575
17710,2017010347,49319.500,-50365.000,77.460,-776.449
17711,2017010348,49248.500,-49816.000,136.750,-767.921
17712,201701041,49783.000,-49295.500,118.750,-761.634
17713,201701042,49719.000,-49374.500,110.000,-544.238
17714,201701043,49692.500,-49220.500,159.630,-711.296
17715,201701044,49717.500,-48981.000,213.675,-657.067
17716,201701045,49753.000,-48981.000,179.018,-213.650
17717,201701046,49951.000,-49099.000,282.938,-135.625
17718,201701047,50142.500,-50039.000,529.529,-89.522
17719,201701048,50205.500,-49926.500,631.075,-77.294
17720,201701049,50527.500,-50147.500,618.167,-0.833
17721,2017010410,50565.000,-50072.500,599.333,0.000
17722,2017010411,50052.000,-49582.000,733.679,0.000
17723,2017010412,50042.000,-49954.000,807.046,-29.433
17724,2017010413,49689.500,-50441.000,754.740,-31.250
17725,2017010414,49219.000,-51247.500,744.691,-172.340
17726,2017010415,48294.000,-51609.500,439.144,-794.720
17727,2017010416,47642.500,-51728.500,249.747,-392.208
17728,2017010417,47407.500,-51653.500,179.465,-302.783
17729,2017010418,47257.500,-51871.000,173.393,-573.041
17730,2017010419,47150.500,-52002.500,217.650,-281.156
17731,2017010420,47222.000,-51578.500,495.616,-127.209
17732,2017010421,47222.500,-51522.000,568.484,-92.500
17733,2017010422,47186.500,-51710.000,591.279,-100.899
17734,2017010423,47149.000,-51899.500,555.952,-180.904
17735,2017010424,47075.000,-51899.000,463.278,-167.765
17736,2017010425,47079.000,-51899.500,393.460,-364.892
17737,2017010426,46995.500,-51914.500,412.555,-346.633
17738,2017010427,46980.500,-51914.500,476.547,-408.820
17739,2017010428,46985.000,-51925.000,463.649,-633.308
17740,2017010429,46991.500,-51984.500,411.850,-541.356
17741,2017010430,46910.500,-52266.000,336.333,-587.994
17742,2017010431,46770.500,-52291.500,215.936,-423.888
17743,2017010432,46785.500,-52609.000,207.663,-271.726
17744,2017010433,46618.000,-52582.000,202.951,-672.510
17745,2017010434,46106.000,-52596.000,230.120,-848.462
17746,2017010435,46064.000,-52595.500,128.573,-579.218
17747,2017010436,46062.000,-52603.000,11.500,-446.205
17748,2017010437,46118.500,-52602.500,101.501,-368.904
17749,2017010438,46166.500,-52608.500,25.500,-189.966
17750,2017010439,46195.500,-52499.000,12.000,-304.825
17751,2017010440,46276.500,-52464.000,22.003,-603.517
17752,2017010441,46431.500,-52394.500,192.457,-135.188
17753,2017010442,46740.000,-52134.500,139.907,-234.148
17754,2017010443,47251.500,-52074.500,265.488,-204.161
17755,2017010444,47626.000,-51794.000,289.375,-218.822
17756,2017010445,47954.000,-51671.000,361.722,-587.877
17757,2017010446,47952.500,-51667.500,150.720,-628.120
17758,2017010447,48724.000,-51518.500,168.172,-496.110
17759,2017010448,48657.500,-51100.500,181.583,-522.309
17760,201701051,49243.000,-51439.000,13.800,-677.639
17761,201701052,49192.000,-50579.000,86.950,-420.920
17762,201701053,49202.000,-50579.000,128.350,-230.003
17763,201701054,49234.000,-50582.000,0.000,-362.718
17764,201701055,49235.500,-50523.000,21.043,-169.474
17765,201701056,49236.000,-50463.500,59.250,-173.033
17766,201701057,49437.500,-51403.500,0.000,-350.311
17767,201701058,49585.000,-51403.500,11.667,-248.217
17768,201701059,49474.500,-51364.500,28.000,-79.595
17769,2017010510,49447.500,-51386.500,18.883,-132.238
17770,2017010511,48913.500,-51353.500,172.458,-170.471
17771,2017010512,48569.000,-51411.500,234.342,-180.067
17772,2017010513,48203.500,-51583.000,253.843,-186.259
17773,2017010514,47591.500,-52008.000,292.296,-138.460
17774,2017010515,46866.000,-52483.500,389.789,-66.020
17775,2017010516,46422.500,-52529.500,482.428,-3.467
17776,2017010517,46293.500,-52608.500,431.691,-97.631
17777,2017010518,46276.500,-52607.500,487.163,-451.534
17778,2017010519,46234.000,-52640.500,611.448,-494.145
17779,2017010520,46220.000,-52672.500,473.633,-318.888
17780,2017010521,46261.000,-52787.000,336.813,-276.802
17781,2017010522,46167.500,-52614.500,303.500,-346.842
17782,2017010523,46181.500,-52552.000,303.502,-479.660
17783,2017010524,46175.000,-52546.500,296.083,-824.559
17784,2017010525,46174.500,-52545.500,283.917,-776.750
17785,2017010526,46176.500,-52545.000,295.810,-727.205
17786,2017010527,46229.000,-52538.500,462.430,-630.261
17787,2017010528,46229.500,-52447.000,287.749,-384.908
17788,2017010529,46208.000,-52560.500,392.236,-240.811
17789,2017010530,46092.000,-52612.500,259.790,-359.965
17790,2017010531,46088.500,-52598.000,108.560,-555.501
17791,2017010532,46039.000,-52633.000,138.500,-577.234
17792,2017010533,45993.000,-52801.000,117.501,-612.334
17793,2017010534,45989.000,-52848.500,74.750,-353.190
17794,2017010535,45894.000,-52867.000,12.265,-314.020
17795,2017010536,45815.000,-52872.500,5.444,-351.041
17796,2017010537,45817.000,-52872.000,32.333,-440.641
17797,2017010538,45914.000,-52872.500,100.193,-424.482
17798,2017010539,45936.000,-52809.500,2.652,-753.433
17799,2017010540,45932.000,-52719.500,81.390,-900.220
17800,2017010541,46097.500,-52696.500,134.665,-92.599
17801,2017010542,46477.000,-52422.000,230.750,-153.059
17802,2017010543,47113.000,-52211.500,292.000,-175.141
17803,2017010544,47927.500,-51914.500,330.108,-332.591
17804,2017010545,48414.000,-51557.000,342.208,-446.616
17805,2017010546,49104.000,-51556.000,323.083,-677.397
17806,2017010547,50138.500,-51531.500,365.093,-380.199
17807,2017010548,50236.000,-51053.500,400.884,-315.424
17808,201701061,50773.000,-50875.500,276.133,-252.478
17809,201701062,50512.500,-50895.000,274.875,-115.428
17810,201701063,50656.500,-50906.000,367.995,-126.000
17811,201701064,50664.000,-50730.000,293.367,-240.522
17812,201701065,50662.500,-50722.500,378.023,-153.019
17813,201701066,50536.000,-50569.000,409.055,-198.934
17814,201701067,50531.500,-50574.000,343.000,-352.690
17815,201701068,50589.500,-50575.000,364.000,-609.384
17816,201701069,50667.000,-51387.000,382.375,-733.326
17817,2017010610,50722.000,-51448.000,389.171,-775.303
17818,2017010611,50170.500,-50975.500,424.325,-632.374
17819,2017010612,50520.000,-51118.500,399.546,-546.733
17820,2017010613,50299.000,-51369.500,469.870,-359.900
17821,2017010614,49599.000,-52135.000,447.829,-473.918
17822,2017010615,48477.500,-52504.500,430.000,-462.302
17823,2017010616,47933.500,-52541.000,441.750,-420.930
17824,2017010617,47278.000,-52721.000,315.367,-161.503
17825,2017010618,47113.000,-52541.000,56.908,-153.632
17826,2017010619,46905.000,-52642.000,149.408,-52.727
17827,2017010620,46621.000,-52640.000,172.818,-44.984
17828,2017010621,46621.000,-52624.000,318.691,-44.467
17829,2017010622,46622.000,-52627.000,527.919,-57.441
17830,2017010623,47002.000,-52659.000,345.998,-98.260
17831,2017010624,46891.000,-52380.000,491.571,-109.111
17832,2017010625,46887.500,-52374.000,541.725,-109.500
17833,2017010626,46883.000,-52372.000,531.090,-92.111
17834,2017010627,46996.000,-52332.000,285.954,-252.806
17835,2017010628,46886.500,-52340.500,265.000,-344.826
17836,2017010629,46887.000,-52356.000,265.111,-303.672
17837,2017010630,46839.500,-52454.500,267.984,-527.319
17838,2017010631,47038.000,-52414.500,275.667,-647.889
17839,2017010632,46744.000,-52624.000,281.026,-668.716
17840,2017010633,46531.000,-52798.500,370.684,-595.671
17841,2017010634,46466.000,-52702.500,393.060,-584.965
17842,2017010635,46405.500,-52715.000,357.526,-369.579
17843,2017010636,46394.000,-52714.500,233.224,-210.058
17844,2017010637,46520.500,-52713.500,230.000,-260.637
17845,2017010638,46413.000,-52673.500,277.726,-381.479
17846,2017010639,46666.000,-52555.500,283.226,-534.199
17847,2017010640,46933.500,-52286.500,351.000,-752.608
17848,2017010641,47159.500,-52342.500,318.334,-414.685
17849,2017010642,47408.500,-52154.000,268.958,-463.394
17850,2017010643,47778.000,-51893.000,259.200,-368.387
17851,2017010644,48243.500,-51720.500,444.900,-495.483
17852,2017010645,48893.000,-51186.000,319.988,-557.203
17853,2017010646,49290.000,-51183.500,218.538,-525.509
17854,2017010647,50309.500,-51186.500,182.925,-390.929
17855,2017010648,50116.000,-51166.000,179.850,-182.979
17856,201701071,50523.500,-51274.000,285.856,-197.245
17857,201701072,50523.500,-51225.500,309.486,-209.000
17858,201701073,50668.500,-51225.500,280.935,-362.817
17859,201701074,50669.000,-51228.500,350.908,-530.654
17860,201701075,50810.500,-51226.500,260.909,-409.884
17861,201701076,50878.500,-51062.000,198.333,-301.717
17862,201701077,51045.500,-51149.500,145.500,-219.474
17863,201701078,50943.500,-51080.500,113.822,-307.530
17864,201701079,50990.500,-50904.500,146.635,-304.426
17865,2017010710,50944.000,-50904.500,110.000,-270.340
17866,2017010711,50426.000,-50887.500,131.751,-205.220
17867,2017010712,50682.500,-51193.500,244.591,-371.256
17868,2017010713,50543.000,-51269.500,252.583,-242.769
17869,2017010714,50301.000,-51188.500,171.295,-206.958
17870,2017010715,49859.500,-51560.500,58.369,-274.557
17871,2017010716,49580.000,-51562.000,7.850,-219.139
17872,2017010717,49307.000,-51917.500,37.236,-170.450
17873,2017010718,48557.000,-51944.000,29.097,-140.613
17874,2017010719,47942.000,-52240.000,66.429,-60.960
17875,2017010720,47752.500,-52432.000,80.487,-55.652
17876,2017010721,47637.500,-52528.500,285.052,-257.560
17877,2017010722,47458.000,-52638.000,369.663,-221.731
17878,2017010723,47338.000,-52707.500,388.250,-272.542
17879,2017010724,47308.000,-52709.500,381.537,-185.389
17880,2017010725,47311.000,-52708.500,309.056,-13.484
17881,2017010726,47311.000,-52703.500,280.000,0.000
17882,2017010727,47315.000,-52709.000,245.333,-86.333
17883,2017010728,47315.500,-52701.500,105.350,-121.395
17884,2017010729,47315.500,-52701.500,0.000,-71.099
17885,2017010730,47315.000,-52700.500,5.383,-187.241
17886,2017010731,47316.000,-52701.000,96.550,-1.024
17887,2017010732,47224.500,-52620.000,6.750,-21.628
17888,2017010733,47153.000,-52778.000,62.861,-239.254
17889,2017010734,47086.000,-52820.500,212.450,-147.500
17890,2017010735,47078.000,-52971.500,233.250,-58.708
17891,2017010736,47075.500,-52972.000,261.467,-49.500
17892,2017010737,47107.000,-52971.000,190.800,-164.912
17893,2017010738,47086.000,-52841.500,176.133,-252.757
17894,2017010739,47225.500,-52782.500,296.956,-78.385
17895,2017010740,47544.000,-52419.500,336.964,-225.320
17896,2017010741,47918.500,-52277.000,385.361,-373.279
17897,2017010742,48295.000,-52204.500,55.667,-494.581
17898,2017010743,48389.500,-51972.500,0.008,-467.626
17899,2017010744,48936.500,-51952.500,8.798,-572.620
17900,2017010745,48996.500,-51811.000,17.825,-535.756
17901,2017010746,49031.500,-51766.000,151.200,-697.299
17902,2017010747,49474.500,-51781.500,244.348,-664.941
17903,2017010748,49512.000,-51699.000,255.960,-745.783
17904,201701081,50122.000,-51766.500,213.703,-728.145
17905,201701082,50209.000,-51637.000,206.242,-531.946
17906,201701083,50295.500,-51520.500,167.801,-625.788
17907,201701084,50340.500,-51405.000,132.833,-626.798
17908,201701085,50763.000,-51204.500,157.600,-662.809
17909,201701086,50763.000,-51058.500,125.049,-699.300
17910,201701087,50956.500,-51063.500,110.000,-709.825
17911,201701088,51187.000,-51045.000,125.826,-781.835
17912,201701089,51185.500,-50999.000,130.015,-718.705
17913,2017010810,51000.500,-50999.000,149.633,-932.967
17914,2017010811,50236.000,-51256.500,130.001,-823.183
17915,2017010812,50783.000,-51299.500,126.408,-840.743
17916,2017010813,50744.500,-51305.000,80.450,-533.718
17917,2017010814,50667.500,-51304.500,13.863,-355.783
17918,2017010815,50598.000,-51304.000,3.560,-421.604
17919,2017010816,50287.000,-50950.000,8.378,-490.720
17920,2017010817,50290.000,-51192.000,2.333,-417.647
17921,2017010818,49943.500,-51312.500,7.548,-519.284
17922,2017010819,49275.000,-51544.500,44.333,-310.645
17923,2017010820,48988.000,-51771.500,0.005,-305.221
17924,2017010821,48719.500,-51947.500,12.000,-145.772
17925,2017010822,48283.500,-52058.000,0.000,-79.089
17926,2017010823,47968.000,-52079.000,75.817,-51.696
17927,2017010824,47947.500,-52078.000,138.626,-0.081
17928,2017010825,47951.500,-52077.500,109.133,-68.592
17929,2017010826,47953.000,-52068.500,26.100,-4.058
17930,2017010827,47956.000,-52065.000,2.192,-8.194
17931,2017010828,47956.500,-52064.500,4.008,-33.890
17932,2017010829,47958.000,-52064.500,37.158,-62.058
17933,2017010830,47950.000,-52064.000,36.125,-136.195
17934,2017010831,47865.000,-52069.500,82.742,-345.118
17935,2017010832,47644.000,-52070.000,20.206,-323.856
17936,2017010833,47483.000,-52067.000,59.234,-415.362
17937,2017010834,47366.500,-52019.500,181.275,-206.209
17938,2017010835,47274.000,-52072.500,237.813,-112.321
17939,2017010836,47272.500,-52073.500,116.450,-81.883
17940,2017010837,47295.000,-52065.000,55.183,-126.743
17941,2017010838,47392.000,-52016.500,81.850,-296.606
17942,2017010839,47518.000,-52011.500,34.375,-298.854
17943,2017010840,47681.500,-51916.500,29.720,-383.950
17944,2017010841,47695.000,-51827.000,95.948,-434.398
17945,2017010842,47796.000,-52000.000,3.500,-614.231
17946,2017010843,48370.000,-51885.500,5.542,-635.259
17947,2017010844,48940.000,-51830.000,51.475,-960.298
17948,2017010845,49331.000,-51552.000,163.771,-701.809
17949,2017010846,49854.000,-51322.500,294.417,-914.503
17950,2017010847,50707.000,-51274.500,357.428,-709.609
17951,2017010848,50619.500,-50780.500,489.727,-949.496
17952,201701091,51145.000,-50687.000,459.973,-802.066
17953,201701092,51144.000,-50687.000,529.240,-896.230
