,PrevDay,PrevWeek
2018020446,68.0,86.0
2018020447,74.0,86.0
2018020448,160.0,86.0
2018020501,160.0,86.0
2018020502,56.94,160.0
2018020503,58.75,86.0
2018020504,56.9,86.0
2018020505,55.5,86.0
2018020506,56.0,140.0
2018020507,60.55,86.0
2018020508,65.0,86.0
2018020509,65.0,86.0
2018020510,65.0,86.0
2018020511,65.0,145.0
2018020512,65.0,86.0
2018020513,60.0,86.0
2018020514,120.0,70.95
2018020515,145.0,130.0
2018020516,145.0,130.0
2018020517,67.78,130.0
2018020518,115.0,100.0
2018020519,115.0,115.0
2018020520,60.0,115.0
2018020521,129.89,80.0
2018020522,129.89,80.0
2018020523,115.0,61.5
2018020524,115.0,59.25
2018020525,120.0,120.0
2018020526,120.0,100.0
2018020527,129.89,59.45
2018020528,129.89,59.45
2018020529,129.89,115.0
2018020530,129.89,120.0
2018020531,115.0,100.0
2018020532,115.0,115.0
2018020533,115.0,115.0
2018020534,180.0,180.0
2018020535,180.0,180.0
2018020536,180.0,140.0
2018020537,120.0,140.0
2018020538,185.0,180.0
2018020539,185.0,180.0
2018020540,59.6,115.0
2018020541,129.89,115.0
2018020542,129.89,105.0
2018020543,150.0,124.99
2018020544,129.89,124.99
2018020545,120.0,115.0
2018020546,64.55,120.0
2018020547,120.0,160.0
2018020548,58.0,100.0
2018020601,140.0,140.0
2018020602,64.55,160.0
2018020603,56.0,160.0
2018020604,56.0,58.0
2018020605,56.0,58.0
2018020606,56.0,140.0
2018020607,55.85,140.0
2018020608,55.49,140.0
2018020609,55.48,58.0
2018020610,55.49,56.9
2018020611,55.49,60.0
2018020612,140.0,145.0
2018020613,55.48,145.0
2018020614,115.0,120.0
2018020615,120.0,125.0
2018020616,115.0,158.0
2018020617,94.5,158.0
2018020618,98.5,158.0
2018020619,98.0,158.0
2018020620,93.0,158.0
2018020621,75.0,158.0
2018020622,75.0,65.0
2018020623,48.0,60.0
2018020624,59.5,120.89174783506277
2018020625,85.0,45.0
2018020626,115.0,45.0
2018020627,120.0,50.0
2018020628,115.0,50.0
2018020629,115.0,105.0
2018020630,115.0,115.0
2018020631,115.0,115.0
2018020632,115.0,115.0
2018020633,85.0,83.75
2018020634,78.0,124.99
2018020635,115.0,124.99
2018020636,115.0,115.0
2018020637,114.0,83.75
2018020638,114.0,83.75
2018020639,115.0,115.0
2018020640,115.0,115.0
2018020641,83.0,82.0
2018020642,83.0,115.0
2018020643,85.0,115.0
2018020644,83.0,65.0
2018020645,60.0,120.0
2018020646,60.0,80.5
2018020647,83.0,140.0
2018020648,56.0,160.0
2018020701,160.0,160.0
2018020702,160.0,80.5
2018020703,160.0,140.0
2018020704,45.0,80.5
2018020705,56.0,160.0
2018020706,56.0,80.5
2018020707,56.0,80.5
2018020708,55.48,80.5
2018020709,55.48,80.5
2018020710,56.0,140.0
2018020711,145.0,145.0
2018020712,64.49,145.0
2018020713,145.0,145.0
2018020714,102.0,120.0
2018020715,115.0,130.0
2018020716,115.0,130.0
2018020717,115.0,124.99
2018020718,57.95,124.99
2018020719,115.0,185.0
2018020720,100.0,150.0
2018020721,89.9,130.0
2018020722,66.0,105.0
2018020723,66.0,89.0
2018020724,66.0,88.0
2018020725,84.0,88.0
2018020726,84.0,115.0
2018020727,115.0,120.0
2018020728,66.0,85.0
2018020729,115.0,85.0
2018020730,83.0,80.0
2018020731,82.3,120.0
2018020732,115.0,120.0
2018020733,82.3,120.0
2018020734,90.0,120.0
2018020735,175.0,145.0
2018020736,175.0,180.0
2018020737,114.0,115.0
2018020738,114.0,99.95
2018020739,120.0,114.0
2018020740,83.5,114.0
2018020741,130.0,114.0
2018020742,83.0,120.0
2018020743,105.0,150.0
2018020744,83.0,115.0
2018020745,120.89174783506277,115.0
2018020746,120.89174783506277,115.0
2018020747,45.0,120.0
2018020748,160.0,160.0
2018020801,120.89174783506277,120.0
2018020802,55.0,160.0
2018020803,55.0,160.0
2018020804,55.0,86.0
2018020805,140.0,160.0
2018020806,140.0,86.0
2018020807,140.0,140.0
2018020808,140.0,140.0
2018020809,55.0,86.0
2018020810,140.0,86.0
2018020811,145.0,86.0
2018020812,75.0,145.0
2018020813,145.0,145.0
2018020814,81.0,108.0
2018020815,130.0,130.0
2018020816,140.0,130.0
2018020817,140.0,145.0
2018020818,140.0,130.0
2018020819,140.0,130.0
2018020820,140.0,130.0
2018020821,66.0,129.0
2018020822,66.0,115.0
2018020823,66.0,115.0
2018020824,66.0,115.0
2018020825,81.0,120.0
2018020826,81.0,120.0
2018020827,115.0,108.0
2018020828,115.0,125.0
2018020829,81.0,125.0
2018020830,81.0,124.99
2018020831,115.0,82.95
2018020832,120.0,115.0
2018020833,120.0,82.95
2018020834,115.0,140.0
2018020835,140.0,180.0
2018020836,140.0,115.0
2018020837,140.0,180.0
2018020838,69.95,115.0
2018020839,81.0,110.0
2018020840,115.0,120.0
2018020841,145.0,115.0
2018020842,115.0,115.0
2018020843,115.0,110.0
2018020844,115.0,58.3
2018020845,69.95,110.0
2018020846,115.0,115.0
2018020847,120.0,160.0
2018020848,160.0,60.2
2018020901,120.0,61.5
2018020902,81.0,90.0
2018020903,64.49,140.0
2018020904,64.49,140.0
2018020905,64.49,90.0
2018020906,64.49,140.0
2018020907,56.45,140.0
2018020908,56.45,140.0
2018020909,56.45,90.0
2018020910,140.0,90.0
2018020911,140.0,140.0
2018020912,145.0,145.0
2018020913,120.0,145.0
2018020914,99.94,115.0
2018020915,85.0,120.0
2018020916,85.0,120.0
2018020917,85.0,120.0
2018020918,85.0,115.0
2018020919,85.0,120.0
2018020920,81.0,115.0
2018020921,81.0,114.0
2018020922,72.0,115.0
2018020923,72.0,109.0
2018020924,72.0,89.0
2018020925,112.0,115.0
2018020926,112.0,64.0
2018020927,115.0,115.0
2018020928,81.0,115.0
2018020929,77.5,115.0
2018020930,77.5,88.0
2018020931,77.5,87.0
2018020932,77.5,87.0
2018020933,77.5,87.0
2018020934,77.5,89.0
2018020935,115.0,115.0
2018020936,115.0,115.0
2018020937,185.0,120.0
2018020938,77.2,120.0
2018020939,112.0,120.0
2018020940,77.2,110.0
2018020941,60.0,90.0
2018020942,115.0,89.0
2018020943,115.0,124.99
2018020944,112.0,124.99
2018020945,115.0,124.99
2018020946,0.0,115.0
2018020947,160.0,61.95
2018020948,120.0,58.55
2018021001,120.0,160.0
2018021002,85.0,62.02
2018021003,85.0,57.99
2018021004,85.0,58.55
2018021005,85.0,120.89174783506277
2018021006,140.0,120.89174783506277
2018021007,85.0,63.0
2018021008,85.0,59.75
2018021009,85.0,59.0
2018021010,85.0,59.75
2018021011,85.0,59.75
2018021012,145.0,59.75
2018021013,145.0,59.75
2018021014,70.0,64.99
2018021015,115.0,54.5
2018021016,120.0,54.5
2018021017,90.0,120.89174783506277
2018021018,100.0,54.5
2018021019,100.0,130.0
2018021020,100.0,130.0
2018021021,100.0,130.0
2018021022,100.0,130.0
2018021023,90.0,130.0
2018021024,100.0,130.0
2018021025,100.0,120.0
2018021026,100.0,120.0
2018021027,58.85,115.0
2018021028,120.89174783506277,115.0
2018021029,56.0,120.0
2018021030,56.0,115.0
2018021031,57.75,115.0
2018021032,120.0,115.0
2018021033,64.4,115.0
2018021034,115.0,130.0
2018021035,150.0,115.0
2018021036,150.0,130.0
2018021037,150.0,145.0
2018021038,150.0,180.0
2018021039,150.0,185.0
2018021040,139.0,95.0
2018021041,120.0,120.0
2018021042,120.0,93.0
2018021043,64.99,93.0
2018021044,81.0,93.0
2018021045,81.0,57.8
2018021046,120.0,68.0
2018021047,120.0,74.0
2018021048,70.0,160.0
2018021101,67.0,160.0
2018021102,81.0,56.94
2018021103,67.0,58.75
2018021104,140.0,56.9
2018021105,67.0,55.5
2018021106,140.0,56.0
2018021107,67.0,60.55
2018021108,67.0,65.0
2018021109,67.0,65.0
2018021110,67.0,65.0
2018021111,67.0,65.0
2018021112,67.0,65.0
2018021113,86.0,60.0
2018021114,115.0,120.0
2018021115,120.0,145.0
2018021116,130.0,145.0
2018021117,65.0,67.78
2018021118,115.0,115.0
2018021119,115.0,115.0
2018021120,115.0,60.0
2018021121,59.74,129.89
2018021122,64.49,129.89
2018021123,63.9973,115.0
2018021124,64.0,115.0
2018021125,64.00771999999999,120.0
2018021126,59.74,120.0
2018021127,59.74,129.89
2018021128,59.74,129.89
2018021129,59.74,129.89
2018021130,59.74,129.89
2018021131,115.0,115.0
2018021132,82.5,115.0
2018021133,115.0,115.0
2018021134,109.0,180.0
2018021135,180.0,180.0
2018021136,180.0,180.0
2018021137,175.0,120.0
2018021138,158.0,185.0
2018021139,120.0,185.0
2018021140,115.0,59.6
2018021141,58.5,129.89
2018021142,58.5,129.89
2018021143,115.0,150.0
2018021144,81.0,129.89
2018021145,120.0,120.0
2018021146,58.5,64.55
2018021147,73.0,120.0
2018021148,160.0,58.0
2018021201,73.0,140.0
2018021202,73.0,64.55
2018021203,73.0,56.0
2018021204,73.0,56.0
2018021205,73.0,56.0
2018021206,160.0,56.0
2018021207,73.0,55.85
2018021208,73.0,55.49
2018021209,73.0,55.48
2018021210,73.0,55.49
2018021211,73.0,55.49
2018021212,73.0,140.0
2018021213,73.0,55.48
2018021214,145.0,115.0
2018021215,145.0,120.0
2018021216,145.0,115.0
2018021217,70.95,94.5
2018021218,70.95,98.5
2018021219,70.95,98.0
2018021220,70.95,93.0
2018021221,115.0,75.0
2018021222,47.93,75.0
2018021223,120.89174783506277,48.0
2018021224,58.5,59.5
2018021225,115.0,85.0
2018021226,115.0,115.0
2018021227,100.0,120.0
2018021228,100.0,115.0
2018021229,115.0,115.0
2018021230,115.0,115.0
2018021231,115.0,115.0
2018021232,62.0,115.0
2018021233,62.0,85.0
2018021234,120.0,78.0
2018021235,180.0,115.0
2018021236,180.0,115.0
2018021237,137.92,114.0
2018021238,137.91666999999998,114.0
2018021239,115.0,115.0
2018021240,100.0,115.0
2018021241,105.0,83.0
2018021242,105.0,83.0
2018021243,105.0,85.0
2018021244,58.0,83.0
2018021245,80.75,60.0
2018021246,115.0,60.0
2018021247,80.75,83.0
2018021248,80.75,56.0
2018021301,80.75,160.0
2018021302,80.75,160.0
2018021303,70.0,160.0
2018021304,70.0,45.0
2018021305,70.0,56.0
2018021306,70.0,56.0
2018021307,85.0,56.0
2018021308,85.0,55.48
2018021309,85.0,55.48
2018021310,89.0,56.0
2018021311,80.75,145.0
2018021312,145.0,64.49
2018021313,70.0,145.0
2018021314,100.0,102.0
2018021315,80.75,115.0
2018021316,80.75,115.0
2018021317,80.75,115.0
2018021318,80.75,57.95
2018021319,80.75,115.0
2018021320,80.75,100.0
2018021321,80.5,89.9
2018021322,80.5,66.0
2018021323,115.0,66.0
2018021324,120.89174783506277,66.0
2018021325,80.0,84.0
2018021326,80.0,84.0
2018021327,115.0,115.0
2018021328,115.0,66.0
2018021329,93.0,115.0
2018021330,93.0,83.0
2018021331,93.0,82.3
2018021332,93.0,115.0
2018021333,93.0,82.3
2018021334,93.0,90.0
2018021335,93.0,175.0
2018021336,93.0,175.0
2018021337,93.0,114.0
2018021338,77.95,114.0
2018021339,150.0,120.0
2018021340,120.0,83.5
2018021341,80.0,130.0
2018021342,115.0,83.0
2018021343,115.0,105.0
2018021344,115.0,83.0
2018021345,150.0,120.89174783506277
2018021346,57.95,120.89174783506277
2018021347,140.0,45.0
2018021348,72.0,160.0
2018021401,72.0,120.89174783506277
2018021402,72.0,55.0
2018021403,72.0,55.0
2018021404,140.0,55.0
2018021405,72.0,140.0
2018021406,72.0,140.0
2018021407,72.0,140.0
2018021408,72.0,140.0
2018021409,72.0,55.0
2018021410,72.0,140.0
2018021411,145.0,145.0
2018021412,145.0,75.0
2018021413,145.0,145.0
2018021414,115.0,81.0
2018021415,130.0,130.0
2018021416,130.0,140.0
2018021417,145.0,140.0
2018021418,145.0,140.0
2018021419,145.0,140.0
2018021420,140.0,140.0
2018021421,140.0,66.0
2018021422,140.0,66.0
2018021423,108.0,66.0
2018021424,81.0,66.0
2018021425,115.0,81.0
2018021426,81.0,81.0
2018021427,114.0,115.0
2018021428,85.0,115.0
2018021429,115.0,81.0
2018021430,115.0,81.0
2018021431,115.0,115.0
2018021432,120.0,120.0
2018021433,120.0,120.0
2018021434,120.0,115.0
2018021435,114.0,140.0
2018021436,94.85,140.0
2018021437,114.0,140.0
2018021438,120.0,69.95
2018021439,140.0,81.0
2018021440,170.0,115.0
2018021441,138.0,145.0
2018021442,124.99,115.0
2018021443,125.0,115.0
2018021444,115.0,115.0
2018021445,115.0,69.95
2018021446,63.0,115.0
2018021447,120.0,120.0
2018021448,160.0,160.0
2018021501,140.0,120.0
2018021502,160.0,81.0
2018021503,85.0,64.49
2018021504,85.0,64.49
2018021505,85.0,64.49
2018021506,85.0,64.49
2018021507,85.0,56.45
2018021508,85.0,56.45
2018021509,85.0,56.45
2018021510,85.0,140.0
2018021511,85.0,140.0
2018021512,86.0,145.0
2018021513,89.0,120.0
2018021514,89.0,99.94
2018021515,115.0,85.0
2018021516,115.0,85.0
2018021517,115.0,85.0
2018021518,115.0,85.0
2018021519,130.0,85.0
2018021520,130.0,81.0
2018021521,115.0,81.0
2018021522,78.0,72.0
2018021523,78.0,72.0
2018021524,115.0,72.0
2018021525,115.0,112.0
2018021526,115.0,112.0
2018021527,105.0,115.0
2018021528,115.0,81.0
2018021529,105.0,77.5
2018021530,100.0,77.5
2018021531,80.95,77.5
2018021532,90.0,77.5
2018021533,80.95,77.5
2018021534,80.95,77.5
2018021535,115.0,115.0
2018021536,115.0,115.0
2018021537,180.0,185.0
2018021538,180.0,77.2
2018021539,98.0,112.0
2018021540,95.0,77.2
2018021541,115.0,60.0
2018021542,115.0,115.0
2018021543,115.0,115.0
2018021544,80.0,112.0
2018021545,67.0,115.0
2018021546,63.0,0.0
2018021547,120.0,160.0
2018021548,160.0,120.0
2018021601,160.0,120.0
2018021602,61.5,85.0
2018021603,140.0,85.0
2018021604,61.5,85.0
2018021605,61.5,85.0
2018021606,59.5,140.0
2018021607,61.5,85.0
2018021608,59.5,85.0
2018021609,61.5,85.0
2018021610,59.93,85.0
2018021611,145.0,85.0
2018021612,145.0,145.0
2018021613,70.0,145.0
2018021614,99.93,70.0
2018021615,124.99,115.0
2018021616,69.5,120.0
2018021617,84.95,90.0
2018021618,69.5,100.0
2018021619,69.5,100.0
2018021620,69.5,100.0
2018021621,69.5,100.0
2018021622,69.5,100.0
2018021623,69.5,90.0
2018021624,69.5,100.0
2018021625,69.5,100.0
2018021626,69.5,100.0
2018021627,69.5,58.85
2018021628,69.5,120.89174783506277
2018021629,69.5,56.0
2018021630,69.5,56.0
2018021631,115.0,57.75
2018021632,115.0,120.0
2018021633,115.0,64.4
2018021634,115.0,115.0
2018021635,115.0,150.0
2018021636,140.0,150.0
2018021637,115.0,150.0
2018021638,115.0,150.0
2018021639,80.0,150.0
2018021640,75.0,139.0
2018021641,115.0,120.0
2018021642,115.0,120.0
2018021643,115.0,64.99
2018021644,56.0,81.0
2018021645,115.0,81.0
2018021646,57.0,120.0
2018021647,57.0,120.0
2018021648,140.0,70.0
2018021701,160.0,67.0
2018021702,160.0,81.0
2018021703,140.0,67.0
2018021704,140.0,140.0
2018021705,85.0,67.0
2018021706,85.0,140.0
2018021707,85.0,67.0
2018021708,57.0,67.0
2018021709,140.0,67.0
2018021710,140.0,67.0
2018021711,145.0,67.0
2018021712,140.0,67.0
2018021713,145.0,86.0
2018021714,145.0,115.0
2018021715,124.99,120.0
2018021716,124.99,130.0
2018021717,124.99,65.0
2018021718,185.0,115.0
2018021719,185.0,115.0
2018021720,95.0,115.0
2018021721,185.0,59.74
2018021722,70.0,64.49
2018021723,70.0,63.9973
2018021724,70.0,64.0
2018021725,70.0,64.00771999999999
2018021726,80.0,59.74
2018021727,120.0,59.74
2018021728,89.33,59.74
2018021729,115.0,59.74
2018021730,115.0,59.74
2018021731,88.0,115.0
2018021732,115.0,82.5
2018021733,88.0,115.0
2018021734,88.0,109.0
2018021735,100.0,180.0
2018021736,99.95,180.0
2018021737,99.95,175.0
2018021738,99.95,158.0
2018021739,68.5,120.0
2018021740,50.0,115.0
2018021741,115.0,58.5
2018021742,105.0,58.5
2018021743,115.0,115.0
2018021744,115.0,81.0
2018021745,105.0,120.0
2018021746,115.0,58.5
2018021747,120.0,73.0
2018021748,120.0,160.0
2018021801,160.0,73.0
2018021802,160.0,73.0
2018021803,160.0,73.0
2018021804,130.0,73.0
2018021805,140.0,73.0
2018021806,160.0,160.0
2018021807,160.0,73.0
2018021808,140.0,73.0
2018021809,140.0,73.0
2018021810,140.0,73.0
2018021811,61.5,73.0
2018021812,145.0,73.0
2018021813,145.0,73.0
2018021814,95.0,145.0
2018021815,95.0,145.0
2018021816,130.0,145.0
2018021817,105.0,70.95
2018021818,99.95,70.95
2018021819,78.5,70.95
2018021820,78.5,70.95
2018021821,78.5,115.0
2018021822,115.0,47.93
2018021823,115.0,120.89174783506277
2018021824,61.0,58.5
2018021825,61.0,115.0
2018021826,120.0,115.0
2018021827,115.0,100.0
2018021828,61.0,100.0
2018021829,61.0,115.0
2018021830,61.0,115.0
2018021831,115.0,115.0
2018021832,115.0,62.0
2018021833,93.0,62.0
2018021834,105.0,120.0
2018021835,105.0,180.0
2018021836,99.95,180.0
2018021837,90.0,137.92
2018021838,89.95,137.91666999999998
2018021839,180.0,115.0
2018021840,105.0,100.0
2018021841,120.0,105.0
2018021842,89.95,105.0
2018021843,115.0,105.0
2018021844,59.0,58.0
2018021845,59.0,80.75
2018021846,115.0,115.0
2018021847,59.0,80.75
2018021848,59.0,80.75
2018021901,90.0,80.75
2018021902,90.0,80.75
2018021903,80.0,70.0
2018021904,80.0,70.0
2018021905,80.0,70.0
2018021906,60.0,70.0
2018021907,60.21,85.0
2018021908,58.0,85.0
2018021909,58.0,85.0
2018021910,62.0,89.0
2018021911,62.0,80.75
2018021912,61.0,145.0
2018021913,145.0,70.0
2018021914,72.0,100.0
2018021915,145.0,80.75
2018021916,72.0,80.75
2018021917,72.0,80.75
2018021918,72.0,80.75
2018021919,130.0,80.75
2018021920,115.0,80.75
2018021921,65.0,80.5
2018021922,115.0,80.5
2018021923,120.0,115.0
2018021924,65.0,120.89174783506277
2018021925,115.0,80.0
2018021926,59.75,80.0
2018021927,59.75,115.0
2018021928,59.75,115.0
2018021929,115.0,93.0
2018021930,90.0,93.0
2018021931,115.0,93.0
2018021932,70.6,93.0
2018021933,86.94,93.0
2018021934,80.0,93.0
2018021935,99.95,93.0
2018021936,99.95,93.0
2018021937,116.95,93.0
2018021938,90.0,77.95
2018021939,115.0,150.0
2018021940,115.0,120.0
2018021941,115.0,80.0
2018021942,120.0,115.0
2018021943,600.0,115.0
2018021944,120.0,115.0
2018021945,58.95,150.0
2018021946,115.0,57.95
2018021947,120.0,140.0
2018021948,120.0,72.0
2018022001,59.0,72.0
2018022002,57.97,72.0
2018022003,120.89174783506277,72.0
2018022004,120.89174783506277,140.0
2018022005,47.0,72.0
2018022006,59.0,72.0
2018022007,59.0,72.0
2018022008,59.0,72.0
2018022009,120.89174783506277,72.0
2018022010,140.0,72.0
2018022011,145.0,145.0
2018022012,145.0,145.0
2018022013,145.0,145.0
2018022014,61.96,115.0
2018022015,120.0,130.0
2018022016,115.0,130.0
2018022017,115.0,145.0
2018022018,80.0,145.0
2018022019,115.0,145.0
2018022020,61.96,140.0
2018022021,115.0,140.0
2018022022,61.96,140.0
2018022023,115.0,108.0
2018022024,115.0,81.0
2018022025,115.0,115.0
2018022026,85.75,81.0
2018022027,85.75,114.0
2018022028,85.75,85.0
2018022029,95.0,115.0
2018022030,95.0,115.0
2018022031,120.0,115.0
2018022032,115.0,120.0
2018022033,115.0,120.0
2018022034,115.0,120.0
2018022035,115.0,114.0
2018022036,115.0,94.85
2018022037,115.0,114.0
2018022038,115.0,120.0
2018022039,115.0,140.0
2018022040,88.0,170.0
2018022041,115.0,138.0
2018022042,80.0,124.99
2018022043,80.0,125.0
2018022044,80.0,115.0
2018022045,115.0,115.0
2018022046,115.0,63.0
2018022047,80.0,120.0
2018022048,54.25,160.0
2018022101,160.0,140.0
2018022102,160.0,160.0
2018022103,59.0,85.0
2018022104,58.95,85.0
2018022105,58.95,85.0
2018022106,160.0,85.0
2018022107,160.0,85.0
2018022108,55.0,85.0
2018022109,160.0,85.0
2018022110,53.0,85.0
2018022111,60.0,85.0
2018022112,74.2,86.0
2018022113,115.0,89.0
2018022114,100.0,89.0
2018022115,74.2,115.0
2018022116,70.0,115.0
2018022117,70.0,115.0
2018022118,120.0,115.0
2018022119,120.0,130.0
2018022120,115.0,130.0
2018022121,70.0,115.0
2018022122,115.0,78.0
2018022123,70.0,78.0
2018022124,115.0,115.0
2018022125,58.5,115.0
2018022126,54.0,115.0
2018022127,0.0,105.0
2018022128,120.0,115.0
2018022129,120.0,105.0
2018022130,83.1,100.0
2018022131,115.0,80.95
2018022132,115.0,90.0
2018022133,180.0,80.95
2018022134,145.0,80.95
2018022135,115.0,115.0
2018022136,85.95,115.0
2018022137,85.95,180.0
2018022138,85.95,180.0
2018022139,98.0,98.0
2018022140,325.0,95.0
2018022141,115.0,115.0
2018022142,83.1,115.0
2018022143,80.0,115.0
2018022144,80.0,80.0
2018022145,80.0,67.0
2018022146,115.0,63.0
2018022147,120.0,120.0
2018022148,80.0,160.0
2018022201,50.0,160.0
2018022202,200.0,61.5
2018022203,58.5,140.0
2018022204,48.0,61.5
2018022205,120.89174783506277,61.5
2018022206,120.89174783506277,59.5
2018022207,45.0,61.5
2018022208,120.89174783506277,59.5
2018022209,120.89174783506277,61.5
2018022210,54.0,59.93
2018022211,145.0,145.0
2018022212,80.0,145.0
2018022213,145.0,70.0
2018022214,115.0,99.93
2018022215,145.0,124.99
2018022216,125.0,69.5
2018022217,80.0,84.95
2018022218,80.0,69.5
2018022219,130.0,69.5
2018022220,50.4,69.5
2018022221,80.0,69.5
2018022222,80.0,69.5
2018022223,80.0,69.5
2018022224,115.0,69.5
2018022225,120.0,69.5
2018022226,80.0,69.5
2018022227,56.5,69.5
2018022228,115.0,69.5
2018022229,115.0,69.5
2018022230,80.0,69.5
2018022231,115.0,115.0
2018022232,90.0,115.0
2018022233,88.75,115.0
2018022234,110.0,115.0
2018022235,110.0,115.0
2018022236,195.0,140.0
2018022237,195.0,115.0
2018022238,170.0,115.0
2018022239,170.0,80.0
2018022240,115.0,75.0
2018022241,80.0,115.0
2018022242,80.0,115.0
2018022243,80.0,115.0
2018022244,60.0,56.0
2018022245,60.0,115.0
2018022246,60.0,57.0
2018022247,80.0,57.0
2018022248,80.0,140.0
2018022301,160.0,160.0
2018022302,46.0,160.0
2018022303,140.0,140.0
2018022304,120.89174783506277,140.0
2018022305,120.89174783506277,85.0
2018022306,120.89174783506277,85.0
2018022307,120.89174783506277,85.0
2018022308,120.89174783506277,57.0
2018022309,120.89174783506277,140.0
2018022310,120.89174783506277,140.0
2018022311,120.89174783506277,145.0
2018022312,120.89174783506277,140.0
2018022313,145.0,145.0
2018022314,115.0,145.0
2018022315,115.0,124.99
2018022316,80.0,124.99
2018022317,80.0,124.99
2018022318,115.0,185.0
2018022319,120.89174783506277,185.0
2018022320,115.0,95.0
2018022321,61.0,185.0
2018022322,58.5,70.0
2018022323,62.53,70.0
2018022324,115.0,70.0
2018022325,115.0,70.0
2018022326,120.89174783506277,80.0
2018022327,55.0,120.0
2018022328,120.89174783506277,89.33
